% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
14227	1	45	6	0	0	85	0	1	1
14227	1	43	7	0	2	137	0	1	1
14227	1	38	8	0	2	137	0	1	1
14228	1	45	6	0	0	85	0	1	1
14228	1	43	7	0	2	137	0	1	1
14228	1	38	8	0	2	137	0	1	1
14229	1	45	6	0	0	85	0	1	1
14229	1	43	7	0	2	137	0	1	1
14229	1	38	8	0	2	137	0	1	1
14230	1	45	6	0	0	85	0	1	1
14230	1	43	7	0	2	137	0	1	1
14230	1	38	8	0	2	137	0	1	1
14231	1	45	6	0	0	173	0	1	1
14232	1	45	6	0	0	173	0	1	1
14233	1	45	6	0	0	173	0	1	1
14233	4	21	12	0	10	1980	0	1	1
14264	2	1	5	0	2	573	0	1	1
14312	1	47	1	0	28	277	0	1	0
14312	1	39	2	0	10	57	0	1	1
14312	1	49	3	0	28	277	0	1	0
14312	1	31	4	0	28	277	0	1	0
14312	1	36	5	0	14	93	0	1	1
14312	1	33	12	0	14	93	0	1	1
14312	1	40	13	0	28	277	0	1	0
14312	1	44	14	0	28	277	0	1	0
14312	1	32	15	0	28	277	0	1	0
14312	1	34	16	0	28	277	0	1	0
14312	1	50	17	0	28	277	0	1	0
14312	1	35	18	0	28	277	0	1	0
14312	1	48	19	0	28	277	0	1	0
14312	1	37	20	0	28	277	0	1	0
14312	1	5	21	0	28	277	0	1	0
14312	1	11	22	0	28	277	0	1	0
14312	1	16	23	0	28	277	0	1	0
14312	1	17	24	0	28	277	0	1	0
14312	1	18	25	0	28	277	0	1	0
14312	1	19	26	0	28	277	0	1	0
14312	1	6	27	0	28	277	0	1	0
14312	1	10	28	0	28	277	0	1	0
14312	1	30	29	0	28	277	0	1	0
14312	1	7	30	0	28	277	0	1	0
14312	1	12	31	0	28	277	0	1	0
14312	1	15	32	0	28	277	0	1	0
14312	1	13	33	0	28	277	0	1	0
14312	1	2	34	0	28	277	0	1	0
14312	1	22	35	0	28	277	0	1	0
14312	1	26	36	0	28	277	0	1	0
14312	1	25	37	0	28	277	0	1	0
14312	1	20	38	0	28	277	0	1	0
14312	1	4	39	0	28	277	0	1	0
14312	2	1	5	0	2	137	0	1	0
14312	2	3	6	0	14	807	0	1	1
14312	2	8	8	0	14	807	0	1	0
14312	2	9	9	0	14	807	0	1	1
14312	4	23	2	0	10	317	0	1	1
14312	4	28	5	0	14	517	0	1	1
14312	4	29	6	0	4	141	0	1	1
14312	4	24	7	0	2	87	0	1	1
14312	4	27	9	0	6	209	0	1	1
14312	4	21	12	0	10	317	0	1	1
14313	2	1	5	0	2	137	0	1	0
14313	2	3	6	0	14	807	0	1	1
14313	2	8	8	0	14	807	0	1	0
14313	2	9	9	0	14	807	0	1	1
14313	1	45	6	0	0	7	0	1	0
14313	1	43	7	0	2	18	0	1	1
14313	1	38	8	0	2	18	0	1	1
14313	1	46	10	0	28	277	0	1	0
14313	1	41	11	0	28	277	0	1	0
14313	1	33	12	0	14	93	0	1	1
14313	1	40	13	0	28	277	0	1	0
14313	1	44	14	0	28	277	0	1	0
14313	1	32	15	0	28	277	0	1	0
14313	1	34	16	0	28	277	0	1	0
14313	1	50	17	0	28	277	0	1	0
14313	1	35	18	0	28	277	0	1	0
14313	1	48	19	0	28	277	0	1	0
14313	1	37	20	0	28	277	0	1	0
14313	1	5	21	0	28	277	0	1	0
14313	1	11	22	0	28	277	0	1	0
14313	1	16	23	0	28	277	0	1	0
14313	1	17	24	0	28	277	0	1	0
14313	1	18	25	0	28	277	0	1	0
14313	1	19	26	0	28	277	0	1	0
14313	1	6	27	0	28	277	0	1	0
14313	1	10	28	0	28	277	0	1	0
14313	1	30	29	0	28	277	0	1	0
14313	1	7	30	0	28	277	0	1	0
14313	1	12	31	0	28	277	0	1	0
14313	1	15	32	0	28	277	0	1	0
14313	1	13	33	0	28	277	0	1	1
14313	1	2	34	0	28	277	0	1	1
14313	1	22	35	0	28	277	0	1	1
14313	1	26	36	0	28	277	0	1	1
14313	1	25	37	0	28	277	0	1	1
14313	1	20	38	0	28	277	0	1	1
14313	4	23	2	0	10	317	0	1	1
14313	4	28	5	0	14	517	0	1	1
14313	4	29	6	0	4	141	0	1	1
14313	4	24	7	0	2	87	0	1	1
14313	4	27	9	0	6	209	0	1	1
14313	4	21	12	0	10	317	0	1	0
14314	2	1	5	0	2	573	0	1	1
14314	1	47	1	0	28	277	0	1	0
14314	1	39	2	0	10	57	0	1	1
14314	1	49	3	0	28	277	0	1	0
14314	1	31	4	0	28	277	0	1	0
14314	1	36	5	0	14	93	0	1	1
14314	1	45	6	0	0	7	0	1	0
14314	1	43	7	0	2	18	0	1	1
14314	1	38	8	0	2	18	0	1	1
14314	1	46	10	0	28	277	0	1	0
14314	1	41	11	0	28	277	0	1	0
14314	1	33	12	0	14	93	0	1	1
14314	1	40	13	0	28	277	0	1	0
14314	1	44	14	0	28	277	0	1	0
14314	1	32	15	0	28	277	0	1	0
14314	1	34	16	0	28	277	0	1	0
14314	1	50	17	0	28	277	0	1	0
14314	1	35	18	0	28	277	0	1	0
14314	1	48	19	0	28	277	0	1	0
14314	1	37	20	0	28	277	0	1	0
14314	1	5	21	0	28	277	0	1	0
14314	1	11	22	0	28	277	0	1	0
14314	1	16	23	0	28	277	0	1	0
14314	1	17	24	0	28	277	0	1	0
14314	1	18	25	0	28	277	0	1	0
14314	1	19	26	0	28	277	0	1	0
14314	1	6	27	0	28	277	0	1	0
14314	1	10	28	0	28	277	0	1	0
14314	1	30	29	0	28	277	0	1	0
14314	1	7	30	0	28	277	0	1	0
14314	1	12	31	0	28	277	0	1	0
14314	1	15	32	0	28	277	0	1	0
14314	1	4	39	0	28	277	0	1	0
14314	4	23	2	0	10	317	0	1	1
14314	4	28	5	0	14	517	0	1	1
14314	4	29	6	0	4	141	0	1	1
14314	4	24	7	0	2	87	0	1	1
14314	4	27	9	0	6	209	0	1	1
14314	4	21	12	0	10	317	0	1	1
14315	2	1	5	0	2	573	0	1	1
14315	1	47	1	0	28	277	0	1	0
14315	1	39	2	0	10	57	0	1	1
14315	1	49	3	0	28	277	0	1	0
14315	1	31	4	0	28	277	0	1	0
14315	1	36	5	0	14	93	0	1	1
14315	1	45	6	0	0	7	0	1	0
14315	1	43	7	0	2	18	0	1	1
14315	1	38	8	0	2	18	0	1	1
14315	1	46	10	0	28	277	0	1	0
14315	1	41	11	0	28	277	0	1	0
14315	1	33	12	0	14	93	0	1	1
14315	1	40	13	0	28	277	0	1	0
14315	1	44	14	0	28	277	0	1	0
14315	1	32	15	0	28	277	0	1	0
14315	1	34	16	0	28	277	0	1	0
14315	1	50	17	0	28	277	0	1	0
14315	1	35	18	0	28	277	0	1	0
14315	1	48	19	0	28	277	0	1	0
14315	1	37	20	0	28	277	0	1	0
14315	1	5	21	0	28	277	0	1	0
14315	1	11	22	0	28	277	0	1	0
14315	1	16	23	0	28	277	0	1	0
14315	1	17	24	0	28	277	0	1	0
14315	1	18	25	0	28	277	0	1	0
14315	1	19	26	0	28	277	0	1	0
14315	1	13	33	0	28	277	0	1	0
14315	1	2	34	0	28	277	0	1	0
14315	1	22	35	0	28	277	0	1	0
14315	1	26	36	0	28	277	0	1	0
14315	1	25	37	0	28	277	0	1	0
14315	1	20	38	0	28	277	0	1	0
14315	1	4	39	0	28	277	0	1	0
14315	4	23	2	0	10	389	0	1	0
14315	4	29	6	0	4	177	0	1	1
14315	4	24	7	0	2	109	0	1	1
14315	4	27	9	0	6	261	0	1	1
14315	4	21	12	0	10	389	0	1	0
14316	1	47	1	0	28	277	0	1	0
14316	1	39	2	0	10	57	0	1	1
14316	1	49	3	0	28	277	0	1	0
14316	1	31	4	0	28	277	0	1	0
14316	1	36	5	0	14	93	0	1	1
14316	1	45	6	0	0	7	0	1	0
14316	1	43	7	0	2	18	0	1	1
14316	1	38	8	0	2	18	0	1	1
14316	1	46	10	0	28	277	0	1	0
14316	1	41	11	0	28	277	0	1	0
14316	1	33	12	0	14	93	0	1	1
14316	1	40	13	0	28	277	0	1	0
14316	1	44	14	0	28	277	0	1	0
14316	1	32	15	0	28	277	0	1	0
14316	1	34	16	0	28	277	0	1	0
14316	1	50	17	0	28	277	0	1	0
14316	1	35	18	0	28	277	0	1	0
14316	1	48	19	0	28	277	0	1	0
14316	1	37	20	0	28	277	0	1	0
14316	1	6	27	0	28	277	0	1	0
14316	1	10	28	0	28	277	0	1	0
14316	1	30	29	0	28	277	0	1	0
14316	1	7	30	0	28	277	0	1	0
14316	1	12	31	0	28	277	0	1	0
14316	1	15	32	0	28	277	0	1	0
14316	1	13	33	0	28	277	0	1	0
14316	1	2	34	0	28	277	0	1	0
14316	1	22	35	0	28	277	0	1	0
14316	1	26	36	0	28	277	0	1	0
14316	1	25	37	0	28	277	0	1	0
14316	1	20	38	0	28	277	0	1	0
14316	1	4	39	0	28	277	0	1	0
14316	4	29	6	0	4	293	0	1	1
14316	4	24	7	0	2	185	0	1	1
14316	4	27	9	0	6	437	0	1	1
14317	1	47	1	0	28	277	0	1	0
14317	1	39	2	0	10	57	0	1	1
14317	1	49	3	0	28	277	0	1	0
14317	1	31	4	0	28	277	0	1	0
14317	1	36	5	0	14	93	0	1	1
14317	1	45	6	0	0	7	0	1	0
14317	1	43	7	0	2	18	0	1	1
14317	1	38	8	0	2	18	0	1	1
14317	1	46	10	0	28	277	0	1	0
14317	1	41	11	0	28	277	0	1	0
14317	1	33	12	0	14	93	0	1	1
14317	1	5	21	0	28	277	0	1	0
14317	1	11	22	0	28	277	0	1	0
14317	1	16	23	0	28	277	0	1	0
14317	1	17	24	0	28	277	0	1	0
14317	1	18	25	0	28	277	0	1	0
14317	1	19	26	0	28	277	0	1	0
14317	1	6	27	0	28	277	0	1	0
14317	1	10	28	0	28	277	0	1	0
14317	1	30	29	0	28	277	0	1	0
14317	1	7	30	0	28	277	0	1	0
14317	1	12	31	0	28	277	0	1	0
14317	1	15	32	0	28	277	0	1	0
14317	1	13	33	0	28	277	0	1	0
14317	1	2	34	0	28	277	0	1	0
14317	1	22	35	0	28	277	0	1	0
14317	1	26	36	0	28	277	0	1	0
14317	1	25	37	0	28	277	0	1	0
14317	1	20	38	0	28	277	0	1	0
14317	1	4	39	0	28	277	0	1	0
14317	4	29	6	0	4	453	0	1	1
14317	4	24	7	0	2	277	0	1	1
14318	1	39	2	0	10	277	0	1	1
14318	1	36	5	0	14	453	0	1	1
14318	1	45	6	0	0	47	0	1	1
14318	1	43	7	0	2	77	0	1	1
14318	1	38	8	0	2	77	0	1	1
14318	1	33	12	0	14	453	0	1	1
14318	4	24	7	0	2	573	0	1	1
14319	1	47	1	0	28	277	1	0	0
14319	1	39	2	0	10	57	0	1	1
14319	1	49	3	0	28	277	1	0	0
14319	1	31	4	0	28	277	1	0	0
14319	1	36	5	0	14	93	0	1	1
14319	1	45	6	0	0	7	0	1	0
14319	1	43	7	0	2	18	0	1	1
14319	1	38	8	0	2	18	0	1	1
14319	1	33	12	0	14	93	0	1	1
14319	1	40	13	0	28	277	1	0	0
14319	1	35	18	0	28	277	1	0	0
14319	1	5	21	0	28	277	1	0	0
14319	1	11	22	0	28	277	1	0	0
14319	1	16	23	0	28	277	1	0	0
14319	1	17	24	0	28	277	1	0	0
14319	1	6	27	0	28	277	1	0	0
14319	1	10	28	0	28	277	1	0	0
14319	1	30	29	0	28	277	1	0	0
14319	1	7	30	0	28	277	1	0	0
14319	1	12	31	0	28	277	1	0	0
14319	1	15	32	0	28	277	1	0	0
14319	1	13	33	0	28	277	1	0	0
14319	1	2	34	0	28	277	1	0	0
14319	1	22	35	0	28	277	1	0	0
14319	1	26	36	0	28	277	1	0	0
14319	1	25	37	0	28	277	1	0	0
14319	1	20	38	0	28	277	1	0	0
14319	1	4	39	0	28	277	1	0	0
14320	1	39	2	0	10	77	0	1	1
14320	1	36	5	0	14	125	0	1	1
14320	1	45	6	0	0	11	0	1	1
14320	1	43	7	0	2	22	0	1	1
14320	1	38	8	0	2	22	0	1	1
14320	1	46	10	0	28	277	1	0	0
14320	1	41	11	0	28	277	1	0	0
14320	1	33	12	0	14	125	0	1	0
14320	1	44	14	0	28	277	1	0	0
14320	1	32	15	0	28	277	1	0	0
14320	1	34	16	0	28	277	1	0	0
14320	1	50	17	0	28	277	1	0	0
14320	1	35	18	0	28	277	1	0	0
14320	1	48	19	0	28	277	1	0	0
14320	1	37	20	0	28	277	1	0	0
14320	1	5	21	0	28	277	1	0	0
14320	1	11	22	0	28	277	1	0	0
14320	1	16	23	0	28	277	1	0	0
14320	1	17	24	0	28	277	1	0	0
14320	1	18	25	0	28	277	1	0	0
14320	1	19	26	0	28	277	1	0	0
14320	1	10	28	0	28	277	1	0	0
14320	1	30	29	0	28	277	1	0	0
14321	1	47	1	0	28	277	1	0	0
14321	1	39	2	0	10	57	0	1	1
14321	1	49	3	0	28	277	1	0	0
14321	1	31	4	0	28	277	1	0	0
14321	1	36	5	0	14	93	0	1	0
14321	1	45	6	0	0	7	0	1	0
14321	1	43	7	0	2	18	0	1	1
14321	1	38	8	0	2	18	0	1	1
14321	1	46	10	0	28	277	1	0	0
14321	1	41	11	0	28	277	1	0	0
14321	1	40	13	0	28	277	1	0	0
14321	1	44	14	0	28	277	1	0	0
14321	1	32	15	0	28	277	1	0	0
14321	1	34	16	0	28	277	1	0	0
14321	1	50	17	0	28	277	1	0	0
14321	1	35	18	0	28	277	1	0	0
14321	1	48	19	0	28	277	1	0	0
14321	1	37	20	0	28	277	1	0	0
14321	1	5	21	0	28	277	1	0	0
14321	1	11	22	0	28	277	1	0	0
14321	1	16	23	0	28	277	1	0	0
14321	1	17	24	0	28	277	1	0	0
14321	1	18	25	0	28	277	1	0	0
14321	1	19	26	0	28	277	1	0	0
14321	1	6	27	0	28	277	1	0	0
14321	1	10	28	0	28	277	1	0	0
14321	1	30	29	0	28	277	1	0	0
14321	1	7	30	0	28	277	1	0	0
14321	1	12	31	0	28	277	1	0	0
14321	1	15	32	0	28	277	1	0	0
14321	1	4	39	0	28	277	1	0	0
14322	1	47	1	0	28	277	1	0	0
14322	1	39	2	0	10	57	0	1	1
14322	1	49	3	0	28	277	1	0	0
14322	1	31	4	0	28	277	1	0	0
14322	1	45	6	0	0	7	0	1	0
14322	1	43	7	0	2	18	0	1	1
14322	1	38	8	0	2	18	0	1	1
14322	1	46	10	0	28	277	1	0	0
14322	1	41	11	0	28	277	1	0	0
14322	1	40	13	0	28	277	1	0	0
14322	1	44	14	0	28	277	1	0	0
14322	1	32	15	0	28	277	1	0	0
14322	1	34	16	0	28	277	1	0	0
14322	1	50	17	0	28	277	1	0	0
14322	1	35	18	0	28	277	1	0	0
14322	1	48	19	0	28	277	1	0	0
14322	1	37	20	0	28	277	1	0	0
14322	1	5	21	0	28	277	1	0	0
14322	1	11	22	0	28	277	1	0	0
14322	1	16	23	0	28	277	1	0	0
14322	1	17	24	0	28	277	1	0	0
14322	1	18	25	0	28	277	1	0	0
14322	1	19	26	0	28	277	1	0	0
14322	1	13	33	0	28	277	1	0	0
14322	1	2	34	0	28	277	1	0	0
14322	1	22	35	0	28	277	1	0	0
14322	1	26	36	0	28	277	1	0	0
14322	1	25	37	0	28	277	1	0	0
14322	1	20	38	0	28	277	1	0	0
14322	1	4	39	0	28	277	1	0	0
14323	1	39	2	0	10	97	0	1	1
14323	1	45	6	0	0	15	0	1	1
14323	1	43	7	0	2	26	0	1	1
14323	1	38	8	0	2	26	0	1	1
14323	1	46	10	0	28	277	1	0	0
14323	1	41	11	0	28	277	1	0	0
14323	1	6	27	0	28	277	1	0	0
14323	1	10	28	0	28	277	1	0	0
14323	1	30	29	0	28	277	1	0	0
14323	1	7	30	0	28	277	1	0	0
14323	1	12	31	0	28	277	1	0	0
14323	1	15	32	0	28	277	1	0	0
14323	1	13	33	0	28	277	1	0	0
14323	1	2	34	0	28	277	1	0	0
14323	1	22	35	0	28	277	1	0	0
14323	1	25	37	0	28	277	1	0	0
14323	1	20	38	0	28	277	1	0	0
14323	1	4	39	0	28	277	1	0	0
14324	1	39	2	0	10	389	0	1	1
14324	1	45	6	0	0	67	0	1	1
14324	1	43	7	0	2	109	0	1	1
14324	1	38	8	0	2	109	0	1	1
14325	1	45	6	0	0	85	0	1	1
14325	1	43	7	0	2	137	0	1	1
14325	1	38	8	0	2	137	0	1	1
14326	1	45	6	0	0	85	0	1	1
14326	1	43	7	0	2	137	0	1	1
14326	1	38	8	0	2	137	0	1	1
14327	1	45	6	0	0	85	0	1	1
14327	1	43	7	0	2	137	0	1	1
14327	1	38	8	0	2	137	0	1	1
14328	1	45	6	0	0	85	0	1	1
14328	1	43	7	0	2	137	0	1	1
14328	1	38	8	0	2	137	0	1	1
14329	1	45	6	0	0	85	0	1	1
14329	1	43	7	0	2	137	0	1	1
14329	1	38	8	0	2	137	0	1	1
14330	1	45	6	0	0	85	0	1	1
14330	1	43	7	0	2	137	0	1	1
14330	1	38	8	0	2	137	0	1	1
14331	1	45	6	0	0	173	0	1	1
14332	4	23	2	0	10	999	0	1	1
14332	4	21	12	0	10	999	0	1	0
14332	1	45	6	0	0	173	0	1	1
14333	1	45	6	0	0	173	0	1	1
14412	2	1	5	0	2	137	0	1	1
14412	2	3	6	0	14	807	0	1	1
14412	2	8	8	0	14	807	0	1	0
14412	2	9	9	0	14	807	0	1	1
14412	1	47	1	0	28	277	0	1	0
14412	1	39	2	0	10	57	0	1	1
14412	1	49	3	0	28	277	0	1	0
14412	1	31	4	0	28	277	0	1	0
14412	1	36	5	0	12	73	0	1	1
14412	1	45	6	0	0	7	0	1	0
14412	1	43	7	0	2	18	0	1	1
14412	1	38	8	0	2	18	0	1	1
14412	1	46	10	0	28	277	0	1	0
14412	1	41	11	0	28	277	0	1	0
14412	1	33	12	0	14	93	0	1	1
14412	1	40	13	0	28	277	0	1	0
14412	1	44	14	0	28	277	0	1	0
14412	1	5	21	0	28	277	0	1	0
14412	1	11	22	0	28	277	0	1	0
14412	1	16	23	0	28	277	0	1	0
14412	1	17	24	0	28	277	0	1	0
14412	1	18	25	0	28	277	0	1	0
14412	1	19	26	0	28	277	0	1	0
14412	1	6	27	0	28	277	0	1	0
14412	1	10	28	0	28	277	0	1	0
14412	1	30	29	0	28	277	0	1	0
14412	1	7	30	0	28	277	0	1	0
14412	1	12	31	0	28	277	0	1	0
14412	1	15	32	0	28	277	0	1	0
14412	1	13	33	0	28	277	0	1	0
14412	1	2	34	0	28	277	0	1	0
14412	1	22	35	0	28	277	0	1	0
14412	1	26	36	0	28	277	0	1	0
14412	1	25	37	0	28	277	0	1	0
14412	1	20	38	0	28	277	0	1	0
14412	1	4	39	0	28	277	0	1	0
14412	4	23	2	0	10	317	0	1	1
14412	4	28	5	0	14	517	0	1	0
14412	4	29	6	0	4	141	0	1	1
14412	4	24	7	0	2	87	0	1	1
14412	4	27	9	0	8	277	0	1	1
14412	4	21	12	0	10	317	0	1	1
14413	2	1	5	0	2	137	0	1	1
14413	2	3	6	0	14	807	0	1	1
14413	2	8	8	0	14	807	0	1	0
14413	2	9	9	0	14	807	0	1	1
14413	1	47	1	0	28	277	0	1	0
14413	1	39	2	0	10	57	0	1	0
14413	1	49	3	0	28	277	0	1	0
14413	1	31	4	0	28	277	0	1	0
14413	1	36	5	0	12	73	0	1	1
14413	1	45	6	0	0	7	0	1	0
14413	1	43	7	0	2	18	0	1	1
14413	1	38	8	0	2	18	0	1	0
14413	1	32	15	0	28	277	0	1	0
14413	1	34	16	0	28	277	0	1	0
14413	1	50	17	0	28	277	0	1	0
14413	1	35	18	0	28	277	0	1	0
14413	1	48	19	0	28	277	0	1	0
14413	1	37	20	0	28	277	0	1	0
14413	1	5	21	0	28	277	0	1	0
14413	1	11	22	0	28	277	0	1	0
14413	1	16	23	0	28	277	0	1	0
14413	1	17	24	0	28	277	0	1	0
14413	1	18	25	0	28	277	0	1	0
14413	1	19	26	0	28	277	0	1	0
14413	1	6	27	0	28	277	0	1	0
14413	1	10	28	0	28	277	0	1	0
14413	1	30	29	0	28	277	0	1	0
14413	1	7	30	0	28	277	0	1	0
14413	1	12	31	0	28	277	0	1	0
14413	1	15	32	0	28	277	0	1	0
14413	1	13	33	0	28	277	0	1	0
14413	1	2	34	0	28	277	0	1	0
14413	1	22	35	0	28	277	0	1	0
14413	1	26	36	0	28	277	0	1	0
14413	1	25	37	0	28	277	0	1	0
14413	1	20	38	0	28	277	0	1	0
14413	1	4	39	0	28	277	0	1	0
14413	3	14	7	0	6	1287	0	1	1
14413	4	23	2	0	10	317	0	1	0
14413	4	28	5	0	14	517	0	1	0
14413	4	29	6	0	4	141	0	1	1
14413	4	24	7	0	2	87	0	1	1
14413	4	27	9	0	8	277	0	1	0
14413	4	21	12	0	10	317	0	1	0
14414	1	47	1	0	28	277	0	1	0
14414	1	39	2	0	10	57	0	1	1
14414	1	46	10	0	28	277	0	1	0
14414	1	41	11	0	28	277	0	1	0
14414	1	33	12	0	14	93	0	1	1
14414	1	40	13	0	28	277	0	1	0
14414	1	44	14	0	28	277	0	1	0
14414	1	32	15	0	28	277	0	1	0
14414	1	34	16	0	28	277	0	1	0
14414	1	50	17	0	28	277	0	1	0
14414	1	35	18	0	28	277	0	1	0
14414	1	48	19	0	28	277	0	1	0
14414	1	37	20	0	28	277	0	1	0
14414	1	5	21	0	28	277	0	1	0
14414	1	11	22	0	28	277	0	1	0
14414	1	16	23	0	28	277	0	1	0
14414	1	17	24	0	28	277	0	1	0
14414	1	18	25	0	28	277	0	1	0
14414	1	19	26	0	28	277	0	1	0
14414	1	6	27	0	28	277	0	1	0
14414	1	10	28	0	28	277	0	1	0
14414	1	30	29	0	28	277	0	1	0
14414	1	7	30	0	28	277	0	1	0
14414	1	12	31	0	28	277	0	1	0
14414	1	15	32	0	28	277	0	1	0
14414	1	13	33	0	28	277	0	1	0
14414	1	2	34	0	28	277	0	1	0
14414	1	22	35	0	28	277	0	1	0
14414	1	26	36	0	28	277	0	1	0
14414	1	25	37	0	28	277	0	1	0
14414	1	20	38	0	28	277	0	1	0
14414	1	4	39	0	28	277	0	1	0
14414	4	23	2	0	10	317	0	1	1
14414	4	28	5	0	14	517	0	1	1
14414	4	29	6	0	4	141	0	1	1
14414	4	24	7	0	2	87	0	1	1
14414	4	27	9	0	8	277	0	1	1
14414	4	21	12	0	10	317	0	1	1
14415	1	49	3	0	28	277	0	1	0
14415	1	31	4	0	28	277	0	1	0
14415	1	36	5	0	12	73	0	1	1
14415	1	45	6	0	0	7	0	1	0
14415	1	43	7	0	2	18	0	1	1
14415	1	38	8	0	2	18	0	1	1
14415	1	46	10	0	28	277	0	1	0
14415	1	41	11	0	28	277	0	1	0
14415	1	33	12	0	14	93	0	1	1
14415	1	40	13	0	28	277	0	1	0
14415	1	44	14	0	28	277	0	1	0
14415	1	32	15	0	28	277	0	1	0
14415	1	34	16	0	28	277	0	1	0
14415	1	50	17	0	28	277	0	1	0
14415	1	35	18	0	28	277	0	1	0
14415	1	48	19	0	28	277	0	1	0
14415	1	37	20	0	28	277	0	1	0
14415	1	5	21	0	28	277	0	1	0
14415	1	11	22	0	28	277	0	1	0
14415	1	16	23	0	28	277	0	1	1
14415	1	17	24	0	28	277	0	1	1
14415	1	18	25	0	28	277	0	1	1
14415	1	19	26	0	28	277	0	1	1
14415	1	6	27	0	28	277	0	1	1
14415	1	10	28	0	28	277	0	1	1
14415	1	30	29	0	28	277	0	1	0
14415	1	7	30	0	28	277	0	1	0
14415	1	12	31	0	28	277	0	1	0
14415	1	15	32	0	28	277	0	1	0
14415	1	13	33	0	28	277	0	1	0
14415	1	2	34	0	28	277	0	1	0
14415	1	22	35	0	28	277	0	1	0
14415	4	23	2	0	10	389	0	1	1
14415	4	29	6	0	4	177	0	1	1
14415	4	24	7	0	2	109	0	1	1
14415	4	27	9	0	8	349	0	1	1
14415	4	21	12	0	10	389	0	1	0
14416	1	47	1	0	28	277	0	1	0
14416	1	39	2	0	10	57	0	1	1
14416	1	49	3	0	28	277	0	1	0
14416	1	31	4	0	28	277	0	1	0
14416	1	36	5	0	12	73	0	1	1
14416	1	45	6	0	0	7	0	1	0
14416	1	43	7	0	2	18	0	1	1
14416	1	38	8	0	2	18	0	1	1
14416	1	46	10	0	28	277	0	1	0
14416	1	41	11	0	28	277	0	1	0
14416	1	33	12	0	14	93	0	1	1
14416	1	40	13	0	28	277	0	1	0
14416	1	44	14	0	28	277	0	1	0
14416	1	32	15	0	28	277	0	1	0
14416	1	34	16	0	28	277	0	1	0
14416	1	50	17	0	28	277	0	1	0
14416	1	35	18	0	28	277	0	1	0
14416	1	48	19	0	28	277	0	1	0
14416	1	37	20	0	28	277	0	1	0
14416	1	5	21	0	28	277	0	1	0
14416	1	11	22	0	28	277	0	1	0
14416	1	16	23	0	28	277	0	1	0
14416	1	17	24	0	28	277	0	1	0
14416	1	18	25	0	28	277	0	1	0
14416	1	19	26	0	28	277	0	1	0
14416	1	6	27	0	28	277	0	1	0
14416	1	10	28	0	28	277	0	1	0
14416	1	30	29	0	28	277	0	1	0
14416	1	26	36	0	28	277	0	1	0
14416	1	25	37	0	28	277	0	1	0
14416	1	20	38	0	28	277	0	1	0
14416	1	4	39	0	28	277	0	1	0
14416	4	29	6	0	4	453	0	1	1
14416	4	24	7	0	2	277	0	1	1
14417	1	47	1	0	28	277	0	1	0
14417	1	39	2	0	10	57	0	1	1
14417	1	49	3	0	28	277	0	1	0
14417	1	31	4	0	28	277	0	1	0
14417	1	36	5	0	12	73	0	1	1
14417	1	45	6	0	0	7	0	1	0
14417	1	43	7	0	2	18	0	1	1
14417	1	38	8	0	2	18	0	1	1
14417	1	46	10	0	28	277	0	1	0
14417	1	41	11	0	28	277	0	1	0
14417	1	33	12	0	14	93	0	1	1
14417	1	40	13	0	28	277	0	1	0
14417	1	44	14	0	28	277	0	1	0
14417	1	32	15	0	28	277	0	1	0
14417	1	34	16	0	28	277	0	1	0
14417	1	50	17	0	28	277	0	1	0
14417	1	35	18	0	28	277	0	1	0
14417	1	48	19	0	28	277	0	1	0
14417	1	37	20	0	28	277	0	1	0
14417	1	7	30	0	28	277	0	1	0
14417	1	12	31	0	28	277	0	1	0
14417	1	15	32	0	28	277	0	1	0
14417	1	13	33	0	28	277	0	1	0
14417	1	2	34	0	28	277	0	1	0
14417	1	22	35	0	28	277	0	1	0
14417	1	26	36	0	28	277	0	1	0
14417	1	25	37	0	28	277	0	1	0
14417	1	20	38	0	28	277	0	1	0
14417	1	4	39	0	28	277	0	1	0
14417	4	29	6	0	4	453	0	1	1
14417	4	24	7	0	2	277	0	1	1
14418	1	39	2	0	10	277	0	1	1
14418	1	36	5	0	12	349	0	1	1
14418	1	45	6	0	0	47	0	1	1
14418	1	43	7	0	2	77	0	1	1
14418	1	38	8	0	2	77	0	1	1
14418	1	33	12	0	14	453	0	1	1
14418	4	24	7	0	2	573	0	1	1
14419	1	39	2	0	10	77	0	1	1
14419	1	36	5	0	12	97	0	1	1
14419	1	45	6	0	0	11	0	1	1
14419	1	43	7	0	2	22	0	1	1
14419	1	38	8	0	2	22	0	1	1
14419	1	46	10	0	28	277	1	0	0
14419	1	41	11	0	28	277	1	0	0
14419	1	33	12	0	14	125	0	1	1
14419	1	40	13	0	28	277	1	0	0
14419	1	5	21	0	28	277	1	0	0
14419	1	11	22	0	28	277	1	0	0
14419	1	16	23	0	28	277	1	0	0
14419	1	6	27	0	28	277	1	0	0
14419	1	10	28	0	28	277	1	0	0
14419	1	30	29	0	28	277	1	0	0
14419	1	7	30	0	28	277	1	0	0
14419	1	12	31	0	28	277	1	0	0
14419	1	15	32	0	28	277	1	0	0
14419	1	13	33	0	28	277	1	0	0
14419	1	2	34	0	28	277	1	0	0
14419	1	22	35	0	28	277	1	0	0
