% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
9.412	1	41	942	3	11	18	4107	0	0
9.413	1	40	942	4	13	20	4904	0	0
9.414	1	32	942	5	15	22	5861	0	0
9.415	1	43	942	6	7	18	4107	0	0
9.416	1	16	942	7	23	10	1980	0	0
9.417	1	50	942	8	17	14	3182	0	0
9.418	1	48	942	9	19	14	3182	0	0
9.419	1	42	942	10	9	14	3182	0	0
9.42	1	31	943	1	4	12	2481	0	0
9.421	1	10	943	2	28	16	3822	0	0
9.422	1	6	943	3	27	12	2481	0	0
9.423	1	19	943	4	26	20	4904	0	0
9.424	1	11	943	5	22	10	1980	0	0
9.425	1	15	943	6	32	12	2481	0	0
9.426	1	45	943	7	6	8	1764	0	0
9.427	1	30	943	8	29	10	1980	0	0
9.428	1	12	943	9	31	8	1764	0	0
9.429	1	5	943	10	21	8	1764	0	0
9.43	1	49	944	1	3	8	1764	0	0
9.431	1	44	944	2	14	6	1287	0	0
9.432	1	34	944	3	16	14	3182	0	0
9.433	1	38	944	4	8	22	5861	0	0
9.434	1	33	944	5	12	28	9422	0	0
9.435	1	36	944	6	5	28	9422	0	0
9.436	1	22	944	7	35	12	2481	0	0
9.437	1	39	944	8	2	20	4904	0	0
9.438	1	35	944	9	18	20	4904	0	0
9.439	1	37	944	10	20	26	7708	0	0
9.44	1	25	945	1	37	8	1764	0	0
9.441	1	34	945	2	16	14	3182	0	0
9.442	1	33	945	3	12	28	9422	0	0
9.443	1	25	945	4	37	8	1764	0	0
9.503	1	20	951	4	38	14	3182	0	0
9.504	1	7	951	5	30	22	5861	0	0
9.505	1	2	951	6	34	16	3822	0	0
9.506	1	17	951	7	24	28	9422	0	0
9.507	1	26	951	8	36	12	2481	0	0
9.508	1	47	951	9	1	24	6882	0	0
9.509	1	46	951	10	10	14	3182	0	0
9.51	1	13	952	1	33	12	2481	0	0
9.511	1	18	952	2	25	14	3182	0	0
9.512	1	41	952	3	11	18	4107	0	0
9.513	1	40	952	4	13	20	4904	0	0
9.514	1	32	952	5	15	22	5861	0	0
9.515	1	43	952	6	7	18	4107	0	0
9.516	1	16	952	7	23	10	1980	0	0
9.517	1	50	952	8	17	14	3182	0	0
9.518	1	48	952	9	19	14	3182	0	0
9.519	1	42	952	10	9	14	3182	0	0
9.52	1	10	953	1	28	16	3822	0	0
9.521	1	6	953	2	27	12	2481	0	0
9.522	1	19	953	3	26	20	4904	0	0
9.523	1	11	953	4	22	10	1980	0	0
9.524	1	15	953	5	32	12	2481	0	0
9.525	1	30	953	6	29	10	1980	0	0
9.526	1	45	953	7	6	8	1764	0	0
9.527	1	12	953	8	31	8	1764	0	0
9.528	1	5	953	9	21	8	1764	0	0
9.529	1	49	953	10	3	8	1764	0	0
9.53	1	44	954	1	14	6	1287	0	0
9.531	1	38	954	2	8	22	5861	0	0
9.532	1	31	954	3	4	10	1980	0	0
9.533	1	36	954	4	5	28	9422	0	0
9.534	1	22	954	5	35	12	2481	0	0
9.535	1	39	954	6	2	20	4904	0	0
9.536	1	35	954	7	18	20	4904	0	0
9.537	1	37	954	8	20	26	7708	0	0
9.538	1	34	954	9	16	14	3182	0	0
9.539	1	33	954	10	12	28	9422	0	0
9.54	1	25	955	1	37	8	1764	0	0
9.541	1	38	955	2	8	22	5861	0	0
9.542	1	36	955	3	5	28	9422	0	0
9.543	1	25	955	4	37	8	1764	0	0
9.603	1	20	961	4	38	14	3182	0	0
9.604	1	47	961	5	1	26	7708	0	0
9.605	1	7	961	6	30	22	5861	0	0
9.606	1	2	961	7	34	16	3822	0	0
9.607	1	17	961	8	24	28	9422	0	0
9.608	1	26	961	9	36	12	2481	0	0
9.609	1	46	961	10	10	14	3182	0	0
9.61	1	18	962	1	25	14	3182	0	0
9.611	1	41	962	2	11	18	4107	0	0
9.612	1	40	962	3	13	20	4904	0	0
9.613	1	32	962	4	15	22	5861	0	0
9.614	1	16	962	5	23	10	1980	0	0
9.615	1	50	962	6	17	14	3182	0	0
9.616	1	48	962	7	19	14	3182	0	0
9.617	1	10	962	8	28	16	3822	0	0
9.618	1	42	962	9	9	14	3182	0	0
9.619	1	43	962	10	7	16	3822	0	0
9.62	1	6	963	1	27	12	2481	0	0
9.621	1	19	963	2	26	20	4904	0	0
9.622	1	11	963	3	22	10	1980	0	0
9.623	1	15	963	4	32	12	2481	0	0
9.624	1	30	963	5	29	10	1980	0	0
9.625	1	45	963	6	6	8	1764	0	0
9.626	1	12	963	7	31	8	1764	0	0
9.627	1	5	963	8	21	8	1764	0	0
9.628	1	49	963	9	3	8	1764	0	0
9.629	1	13	963	10	33	10	1980	0	0
9.63	1	44	964	1	14	6	1287	0	0
9.631	1	31	964	2	4	10	1980	0	0
9.632	1	22	964	3	35	12	2481	0	0
9.633	1	39	964	4	2	20	4904	0	0
9.634	1	35	964	5	18	20	4904	0	0
9.635	1	37	964	6	20	26	7708	0	0
9.636	1	34	964	7	16	14	3182	0	0
9.637	1	33	964	8	12	28	9422	0	0
9.638	1	38	964	9	8	22	5861	0	0
9.639	1	36	964	10	5	28	9422	0	0
9.64	1	25	965	1	37	8	1764	0	0
9.641	1	35	965	2	18	20	4904	0	0
9.642	1	25	965	3	37	8	1764	0	0
9.703	1	20	971	4	38	14	3182	0	0
9.704	1	47	971	5	1	26	7708	0	0
9.705	1	7	971	6	30	22	5861	0	0
9.706	1	2	971	7	34	16	3822	0	0
9.707	1	17	971	8	24	28	9422	0	0
9.708	1	26	971	9	36	12	2481	0	0
9.709	1	46	971	10	10	14	3182	0	0
9.71	1	18	972	1	25	14	3182	0	0
9.711	1	41	972	2	11	18	4107	0	0
9.712	1	40	972	3	13	20	4904	0	0
9.713	1	32	972	4	15	22	5861	0	0
9.714	1	16	972	5	23	10	1980	0	0
9.715	1	50	972	6	17	14	3182	0	0
9.716	1	10	972	7	28	16	3822	0	0
9.717	1	48	972	8	19	14	3182	0	0
9.718	1	43	972	9	7	16	3822	0	0
9.719	1	42	972	10	9	14	3182	0	0
9.72	1	6	973	1	27	12	2481	0	0
9.721	1	19	973	2	26	20	4904	0	0
9.722	1	11	973	3	22	10	1980	0	0
9.723	1	15	973	4	32	12	2481	0	0
9.724	1	30	973	5	29	10	1980	0	0
9.725	1	45	973	6	6	8	1764	0	0
9.726	1	12	973	7	31	8	1764	0	0
9.727	1	5	973	8	21	8	1764	0	0
9.728	1	13	973	9	33	10	1980	0	0
9.729	1	49	973	10	3	8	1764	0	0
9.73	1	44	974	1	14	6	1287	0	0
9.731	1	31	974	2	4	10	1980	0	0
9.732	1	22	974	3	35	12	2481	0	0
9.733	1	39	974	4	2	20	4904	0	0
9.734	1	37	974	5	20	26	7708	0	0
9.735	1	34	974	6	16	14	3182	0	0
9.736	1	33	974	7	12	28	9422	0	0
9.737	1	38	974	8	8	22	5861	0	0
9.738	1	36	974	9	5	28	9422	0	0
9.739	1	35	974	10	18	20	4904	0	0
9.74	1	25	975	1	37	8	1764	0	0
9.741	1	39	975	2	2	20	4904	0	0
9.742	1	37	975	3	20	26	7708	0	0
9.743	1	25	975	4	37	8	1764	0	0
9.803	1	20	981	4	38	14	3182	0	0
9.804	1	7	981	5	30	22	5861	0	0
9.805	1	47	981	6	1	26	7708	0	0
9.806	1	2	981	7	34	16	3822	0	0
9.807	1	17	981	8	24	28	9422	0	0
9.808	1	26	981	9	36	12	2481	0	0
9.809	1	46	981	10	10	14	3182	0	0
9.81	1	18	982	1	25	14	3182	0	0
9.811	1	41	982	2	11	18	4107	0	0
9.812	1	40	982	3	13	20	4904	0	0
9.813	1	32	982	4	15	22	5861	0	0
9.814	1	10	982	5	28	16	3822	0	0
9.815	1	16	982	6	23	10	1980	0	0
9.816	1	50	982	7	17	14	3182	0	0
9.817	1	48	982	8	19	14	3182	0	0
9.818	1	43	982	9	7	16	3822	0	0
9.819	1	42	982	10	9	14	3182	0	0
9.82	1	6	983	1	27	12	2481	0	0
9.821	1	19	983	2	26	20	4904	0	0
9.822	1	11	983	3	22	10	1980	0	0
9.823	1	15	983	4	32	12	2481	0	0
9.824	1	30	983	5	29	10	1980	0	0
9.825	1	45	983	6	6	8	1764	0	0
9.826	1	12	983	7	31	8	1764	0	0
9.827	1	13	983	8	33	10	1980	0	0
9.828	1	5	983	9	21	8	1764	0	0
9.829	1	49	983	10	3	8	1764	0	0
9.83	1	31	984	1	4	10	1980	0	0
9.831	1	44	984	2	14	6	1287	0	0
9.832	1	22	984	3	35	12	2481	0	0
9.833	1	34	984	4	16	14	3182	0	0
9.834	1	33	984	5	12	28	9422	0	0
9.835	1	38	984	6	8	22	5861	0	0
9.836	1	36	984	7	5	28	9422	0	0
9.837	1	35	984	8	18	20	4904	0	0
9.838	1	39	984	9	2	20	4904	0	0
9.839	1	37	984	10	20	26	7708	0	0
9.84	1	25	985	1	37	8	1764	0	0
9.841	1	25	985	2	37	8	1764	0	0
9.903	1	20	991	4	38	14	3182	0	0
9.904	1	7	991	5	30	22	5861	0	0
9.905	1	2	991	6	34	16	3822	0	0
9.906	1	47	991	7	1	26	7708	0	0
9.907	1	17	991	8	24	28	9422	0	0
9.908	1	26	991	9	36	12	2481	0	0
9.909	1	46	991	10	10	14	3182	0	0
9.91	1	18	992	1	25	14	3182	0	0
9.911	1	41	992	2	11	18	4107	0	0
9.912	1	40	992	3	13	20	4904	0	0
9.913	1	32	992	4	15	22	5861	0	0
9.914	1	16	992	5	23	10	1980	0	0
9.915	1	50	992	6	17	14	3182	0	0
9.916	1	43	992	7	7	16	3822	0	0
9.917	1	48	992	8	19	14	3182	0	0
9.918	1	42	992	9	9	14	3182	0	0
9.919	1	6	992	10	27	12	2481	0	0
9.92	1	19	993	1	26	20	4904	0	0
9.921	1	11	993	2	22	10	1980	0	0
9.922	1	15	993	3	32	12	2481	0	0
9.923	1	30	993	4	29	10	1980	0	0
9.924	1	45	993	5	6	8	1764	0	0
9.925	1	13	993	6	33	10	1980	0	0
9.926	1	12	993	7	31	8	1764	0	0
9.927	1	5	993	8	21	8	1764	0	0
9.928	1	31	993	9	4	10	1980	0	0
9.929	1	49	993	10	3	8	1764	0	0
9.93	1	22	994	1	35	12	2481	0	0
9.931	1	10	994	2	28	14	3182	0	0
9.932	1	44	994	3	14	6	1287	0	0
9.933	1	34	994	4	16	14	3182	0	0
9.934	1	33	994	5	12	28	9422	0	0
9.935	1	38	994	6	8	22	5861	0	0
9.936	1	36	994	7	5	28	9422	0	0
9.937	1	35	994	8	18	20	4904	0	0
9.938	1	39	994	9	2	20	4904	0	0
9.939	1	37	994	10	20	26	7708	0	0
9.94	1	25	995	1	37	8	1764	0	0
9.941	1	34	995	2	16	14	3182	0	0
9.942	1	33	995	3	12	28	9422	0	0
9.943	1	25	995	4	37	8	1764	0	0
10.003	1	41	1001	4	11	20	4904	0	0
10.004	1	20	1001	5	38	14	3182	0	0
10.005	1	7	1001	6	30	22	5861	0	0
10.006	1	2	1001	7	34	16	3822	0	0
10.007	1	47	1001	8	1	26	7708	0	0
10.008	1	17	1001	9	24	28	9422	0	0
10.009	1	26	1001	10	36	12	2481	0	0
10.01	1	46	1002	1	10	14	3182	0	0
10.011	1	18	1002	2	25	14	3182	0	0
10.012	1	40	1002	3	13	20	4904	0	0
10.013	1	32	1002	4	15	22	5861	0	0
10.014	1	43	1002	5	7	16	3822	0	0
10.015	1	16	1002	6	23	10	1980	0	0
10.016	1	50	1002	7	17	14	3182	0	0
10.017	1	48	1002	8	19	14	3182	0	0
10.018	1	42	1002	9	9	14	3182	0	0
10.019	1	6	1002	10	27	12	2481	0	0
10.02	1	19	1003	1	26	20	4904	0	0
10.021	1	11	1003	2	22	10	1980	0	0
10.022	1	15	1003	3	32	12	2481	0	0
10.023	1	30	1003	4	29	10	1980	0	0
10.024	1	13	1003	5	33	10	1980	0	0
10.025	1	45	1003	6	6	8	1764	0	0
10.026	1	12	1003	7	31	8	1764	0	0
10.027	1	31	1003	8	4	10	1980	0	0
10.028	1	5	1003	9	21	8	1764	0	0
10.029	1	22	1003	10	35	12	2481	0	0
10.03	1	10	1004	1	28	14	3182	0	0
10.031	1	49	1004	2	3	8	1764	0	0
10.032	1	44	1004	3	14	6	1287	0	0
10.033	1	38	1004	4	8	22	5861	0	0
10.034	1	36	1004	5	5	28	9422	0	0
10.035	1	35	1004	6	18	20	4904	0	0
10.036	1	39	1004	7	2	20	4904	0	0
10.037	1	37	1004	8	20	26	7708	0	0
10.038	1	34	1004	9	16	14	3182	0	0
10.039	1	33	1004	10	12	28	9422	0	0
10.04	1	25	1005	1	37	8	1764	0	0
10.041	1	38	1005	2	8	22	5861	0	0
10.103	1	7	1011	4	30	22	5861	0	0
10.104	1	20	1011	5	38	14	3182	0	0
10.105	1	2	1011	6	34	16	3822	0	0
10.106	1	17	1011	7	24	28	9422	0	0
10.107	1	47	1011	8	1	26	7708	0	0
10.108	1	43	1011	9	7	18	4107	0	0
10.109	1	26	1011	10	36	12	2481	0	0
10.11	1	46	1012	1	10	14	3182	0	0
10.111	1	18	1012	2	25	14	3182	0	0
10.112	1	40	1012	3	13	20	4904	0	0
10.113	1	32	1012	4	15	22	5861	0	0
10.114	1	16	1012	5	23	10	1980	0	0
10.115	1	50	1012	6	17	14	3182	0	0
10.116	1	48	1012	7	19	14	3182	0	0
10.117	1	41	1012	8	11	18	4107	0	0
10.118	1	42	1012	9	9	14	3182	0	0
10.119	1	6	1012	10	27	12	2481	0	0
10.12	1	19	1013	1	26	20	4904	0	0
10.121	1	11	1013	2	22	10	1980	0	0
10.122	1	15	1013	3	32	12	2481	0	0
10.123	1	30	1013	4	29	10	1980	0	0
10.124	1	13	1013	5	33	10	1980	0	0
10.125	1	45	1013	6	6	8	1764	0	0
10.126	1	31	1013	7	4	10	1980	0	0
10.127	1	12	1013	8	31	8	1764	0	0
10.128	1	22	1013	9	35	12	2481	0	0
10.129	1	10	1013	10	28	14	3182	0	0
10.13	1	5	1014	1	21	8	1764	0	0
10.131	1	49	1014	2	3	8	1764	0	0
10.132	1	36	1014	3	5	28	9422	0	0
10.133	1	44	1014	4	14	6	1287	0	0
10.134	1	35	1014	5	18	20	4904	0	0
10.135	1	39	1014	6	2	20	4904	0	0
10.136	1	37	1014	7	20	26	7708	0	0
10.137	1	34	1014	8	16	14	3182	0	0
10.138	1	33	1014	9	12	28	9422	0	0
10.139	1	25	1014	10	37	8	1764	0	0
10.14	1	38	1015	1	8	22	5861	0	0
10.203	1	30	1021	4	29	12	2481	0	0
10.204	1	7	1021	5	30	22	5861	0	0
10.205	1	2	1021	6	34	16	3822	0	0
10.206	1	20	1021	7	38	14	3182	0	0
10.207	1	17	1021	8	24	28	9422	0	0
10.208	1	47	1021	9	1	26	7708	0	0
10.209	1	43	1021	10	7	18	4107	0	0
10.21	1	26	1022	1	36	12	2481	0	0
10.211	1	46	1022	2	10	14	3182	0	0
10.212	1	18	1022	3	25	14	3182	0	0
10.213	1	40	1022	4	13	20	4904	0	0
10.214	1	32	1022	5	15	22	5861	0	0
10.215	1	16	1022	6	23	10	1980	0	0
10.216	1	31	1022	7	4	12	2481	0	0
10.217	1	50	1022	8	17	14	3182	0	0
10.218	1	48	1022	9	19	14	3182	0	0
10.219	1	41	1022	10	11	18	4107	0	0
10.22	1	42	1023	1	9	14	3182	0	0
10.221	1	6	1023	2	27	12	2481	0	0
10.222	1	19	1023	3	26	20	4904	0	0
10.223	1	11	1023	4	22	10	1980	0	0
10.224	1	15	1023	5	32	12	2481	0	0
10.225	1	13	1023	6	33	10	1980	0	0
10.226	1	45	1023	7	6	8	1764	0	0
10.227	1	22	1023	8	35	12	2481	0	0
10.228	1	10	1023	9	28	14	3182	0	0
10.229	1	12	1023	10	31	8	1764	0	0
10.23	1	36	1024	1	5	28	9422	0	0
10.231	1	5	1024	2	21	8	1764	0	0
10.232	1	49	1024	3	3	8	1764	0	0
10.233	1	35	1024	4	18	20	4904	0	0
10.234	1	44	1024	5	14	6	1287	0	0
10.235	1	39	1024	6	2	20	4904	0	0
10.236	1	37	1024	7	20	26	7708	0	0
10.237	1	34	1024	8	16	14	3182	0	0
10.238	1	33	1024	9	12	28	9422	0	0
10.239	1	25	1024	10	37	8	1764	0	0
10.24	1	38	1025	1	8	22	5861	0	0
10.303	1	7	1031	4	30	22	5861	0	0
10.304	1	30	1031	5	29	12	2481	0	0
10.305	1	2	1031	6	34	16	3822	0	0
10.306	1	20	1031	7	38	14	3182	0	0
10.307	1	17	1031	8	24	28	9422	0	0
10.308	1	47	1031	9	1	26	7708	0	0
10.309	1	43	1031	10	7	18	4107	0	0
10.31	1	26	1032	1	36	12	2481	0	0
10.311	1	46	1032	2	10	14	3182	0	0
10.312	1	18	1032	3	25	14	3182	0	0
10.313	1	31	1032	4	4	12	2481	0	0
10.314	1	40	1032	5	13	20	4904	0	0
10.315	1	32	1032	6	15	22	5861	0	0
10.316	1	16	1032	7	23	10	1980	0	0
10.317	1	50	1032	8	17	14	3182	0	0
10.318	1	48	1032	9	19	14	3182	0	0
10.319	1	41	1032	10	11	18	4107	0	0
10.32	1	42	1033	1	9	14	3182	0	0
10.321	1	6	1033	2	27	12	2481	0	0
10.322	1	19	1033	3	26	20	4904	0	0
10.323	1	11	1033	4	22	10	1980	0	0
10.324	1	15	1033	5	32	12	2481	0	0
10.325	1	13	1033	6	33	10	1980	0	0
10.326	1	22	1033	7	35	12	2481	0	0
10.327	1	10	1033	8	28	14	3182	0	0
10.328	1	45	1033	9	6	8	1764	0	0
10.329	1	36	1033	10	5	28	9422	0	0
10.33	1	12	1034	1	31	8	1764	0	0
10.331	1	35	1034	2	18	20	4904	0	0
10.332	1	5	1034	3	21	8	1764	0	0
10.333	1	49	1034	4	3	8	1764	0	0
10.334	1	39	1034	5	2	20	4904	0	0
10.335	1	44	1034	6	14	6	1287	0	0
10.336	1	37	1034	7	20	26	7708	0	0
10.337	1	34	1034	8	16	14	3182	0	0
10.338	1	33	1034	9	12	28	9422	0	0
10.339	1	38	1034	10	8	22	5861	0	0
10.34	1	25	1035	1	37	8	1764	0	0
10.403	1	2	1041	4	34	18	4107	0	0
10.404	1	7	1041	5	30	22	5861	0	0
10.405	1	30	1041	6	29	12	2481	0	0
10.406	1	20	1041	7	38	14	3182	0	0
10.407	1	17	1041	8	24	28	9422	0	0
10.408	1	47	1041	9	1	26	7708	0	0
10.409	1	43	1041	10	7	18	4107	0	0
10.41	1	26	1042	1	36	12	2481	0	0
10.411	1	46	1042	2	10	14	3182	0	0
10.412	1	18	1042	3	25	14	3182	0	0
10.413	1	31	1042	4	4	12	2481	0	0
10.414	1	40	1042	5	13	20	4904	0	0
10.415	1	32	1042	6	15	22	5861	0	0
10.416	1	16	1042	7	23	10	1980	0	0
10.417	1	50	1042	8	17	14	3182	0	0
10.418	1	48	1042	9	19	14	3182	0	0
10.419	1	41	1042	10	11	18	4107	0	0
10.42	1	42	1043	1	9	14	3182	0	0
10.421	1	6	1043	2	27	12	2481	0	0
10.422	1	19	1043	3	26	20	4904	0	0
10.423	1	11	1043	4	22	10	1980	0	0
10.424	1	15	1043	5	32	12	2481	0	0
10.425	1	13	1043	6	33	10	1980	0	0
10.426	1	22	1043	7	35	12	2481	0	0
10.427	1	10	1043	8	28	14	3182	0	0
10.428	1	36	1043	9	5	28	9422	0	0
10.429	1	45	1043	10	6	8	1764	0	0
10.43	1	35	1044	1	18	20	4904	0	0
10.431	1	12	1044	2	31	8	1764	0	0
10.432	1	39	1044	3	2	20	4904	0	0
10.433	1	5	1044	4	21	8	1764	0	0
10.434	1	49	1044	5	3	8	1764	0	0
10.435	1	37	1044	6	20	26	7708	0	0
10.436	1	44	1044	7	14	6	1287	0	0
10.437	1	34	1044	8	16	14	3182	0	0
10.438	1	33	1044	9	12	28	9422	0	0
10.439	1	38	1044	10	8	22	5861	0	0
10.44	1	25	1045	1	37	8	1764	0	0
10.503	1	2	1051	4	34	18	4107	0	0
10.504	1	7	1051	5	30	22	5861	0	0
10.505	1	30	1051	6	29	12	2481	0	0
10.506	1	20	1051	7	38	14	3182	0	0
10.507	1	17	1051	8	24	28	9422	0	0
10.508	1	47	1051	9	1	26	7708	0	0
10.509	1	43	1051	10	7	18	4107	0	0
10.51	1	26	1052	1	36	12	2481	0	0
10.511	1	46	1052	2	10	14	3182	0	0
10.512	1	18	1052	3	25	14	3182	0	0
10.513	1	31	1052	4	4	12	2481	0	0
10.514	1	40	1052	5	13	20	4904	0	0
10.515	1	44	1052	6	14	8	1764	0	0
10.516	1	32	1052	7	15	22	5861	0	0
10.517	1	16	1052	8	23	10	1980	0	0
10.518	1	50	1052	9	17	14	3182	0	0
10.519	1	48	1052	10	19	14	3182	0	0
10.52	1	41	1053	1	11	18	4107	0	0
10.521	1	42	1053	2	9	14	3182	0	0
10.522	1	6	1053	3	27	12	2481	0	0
10.523	1	11	1053	4	22	10	1980	0	0
10.524	1	15	1053	5	32	12	2481	0	0
10.525	1	13	1053	6	33	10	1980	0	0
10.526	1	22	1053	7	35	12	2481	0	0
10.527	1	10	1053	8	28	14	3182	0	0
10.528	1	36	1053	9	5	28	9422	0	0
10.529	1	35	1053	10	18	20	4904	0	0
10.53	1	45	1054	1	6	8	1764	0	0
10.531	1	39	1054	2	2	20	4904	0	0
10.532	1	12	1054	3	31	8	1764	0	0
10.533	1	5	1054	4	21	8	1764	0	0
10.534	1	37	1054	5	20	26	7708	0	0
10.535	1	49	1054	6	3	8	1764	0	0
10.536	1	34	1054	7	16	14	3182	0	0
10.537	1	33	1054	8	12	28	9422	0	0
10.538	1	38	1054	9	8	22	5861	0	0
10.539	1	19	1054	10	26	18	4107	0	0
10.54	1	25	1055	1	37	8	1764	0	0
10.603	1	2	1061	4	34	18	4107	0	0
10.604	1	7	1061	5	30	22	5861	0	0
10.605	1	30	1061	6	29	12	2481	0	0
10.606	1	20	1061	7	38	14	3182	0	0
10.607	1	17	1061	8	24	28	9422	0	0
10.608	1	47	1061	9	1	26	7708	0	0
10.609	1	43	1061	10	7	18	4107	0	0
10.61	1	26	1062	1	36	12	2481	0	0
10.611	1	46	1062	2	10	14	3182	0	0
10.612	1	18	1062	3	25	14	3182	0	0
10.613	1	31	1062	4	4	12	2481	0	0
10.614	1	40	1062	5	13	20	4904	0	0
10.615	1	32	1062	6	15	22	5861	0	0
10.616	1	44	1062	7	14	8	1764	0	0
10.617	1	16	1062	8	23	10	1980	0	0
10.618	1	50	1062	9	17	14	3182	0	0
10.619	1	48	1062	10	19	14	3182	0	0
10.62	1	41	1063	1	11	18	4107	0	0
10.621	1	42	1063	2	9	14	3182	0	0
10.622	1	6	1063	3	27	12	2481	0	0
10.623	1	11	1063	4	22	10	1980	0	0
10.624	1	15	1063	5	32	12	2481	0	0
10.625	1	13	1063	6	33	10	1980	0	0
10.626	1	22	1063	7	35	12	2481	0	0
10.627	1	10	1063	8	28	14	3182	0	0
10.628	1	36	1063	9	5	28	9422	0	0
10.629	1	35	1063	10	18	20	4904	0	0
10.63	1	39	1064	1	2	20	4904	0	0
10.631	1	45	1064	2	6	8	1764	0	0
10.632	1	12	1064	3	31	8	1764	0	0
10.633	1	37	1064	4	20	26	7708	0	0
10.634	1	5	1064	5	21	8	1764	0	0
10.635	1	34	1064	6	16	14	3182	0	0
10.636	1	33	1064	7	12	28	9422	0	0
10.637	1	38	1064	8	8	22	5861	0	0
10.638	1	49	1064	9	3	8	1764	0	0
10.639	1	19	1064	10	26	18	4107	0	0
10.64	1	25	1065	1	37	8	1764	0	0
10.703	1	7	1071	4	30	22	5861	0	0
10.704	1	2	1071	5	34	18	4107	0	0
10.705	1	30	1071	6	29	12	2481	0	0
10.706	1	20	1071	7	38	14	3182	0	0
10.707	1	17	1071	8	24	28	9422	0	0
10.708	1	47	1071	9	1	26	7708	0	0
10.709	1	43	1071	10	7	18	4107	0	0
10.71	1	26	1072	1	36	12	2481	0	0
10.711	1	46	1072	2	10	14	3182	0	0
10.712	1	18	1072	3	25	14	3182	0	0
10.713	1	31	1072	4	4	12	2481	0	0
10.714	1	40	1072	5	13	20	4904	0	0
10.715	1	32	1072	6	15	22	5861	0	0
10.716	1	44	1072	7	14	8	1764	0	0
10.717	1	16	1072	8	23	10	1980	0	0
10.718	1	50	1072	9	17	14	3182	0	0
10.719	1	48	1072	10	19	14	3182	0	0
10.72	1	41	1073	1	11	18	4107	0	0
10.721	1	42	1073	2	9	14	3182	0	0
10.722	1	6	1073	3	27	12	2481	0	0
10.723	1	11	1073	4	22	10	1980	0	0
10.724	1	15	1073	5	32	12	2481	0	0
10.725	1	13	1073	6	33	10	1980	0	0
10.726	1	22	1073	7	35	12	2481	0	0
10.727	1	10	1073	8	28	14	3182	0	0
10.728	1	36	1073	9	5	28	9422	0	0
10.729	1	35	1073	10	18	20	4904	0	0
10.73	1	39	1074	1	2	20	4904	0	0
10.731	1	45	1074	2	6	8	1764	0	0
10.732	1	37	1074	3	20	26	7708	0	0
10.733	1	12	1074	4	31	8	1764	0	0
10.734	1	34	1074	5	16	14	3182	0	0
10.735	1	33	1074	6	12	28	9422	0	0
10.736	1	38	1074	7	8	22	5861	0	0
10.737	1	5	1074	8	21	8	1764	0	0
10.738	1	19	1074	9	26	18	4107	0	0
10.739	1	49	1074	10	3	8	1764	0	0
10.74	1	25	1075	1	37	8	1764	0	0
10.803	1	11	1081	4	22	12	2481	0	0
10.804	1	7	1081	5	30	22	5861	0	0
10.805	1	2	1081	6	34	18	4107	0	0
10.806	1	30	1081	7	29	12	2481	0	0
10.807	1	20	1081	8	38	14	3182	0	0
10.808	1	17	1081	9	24	28	9422	0	0
10.809	1	47	1081	10	1	26	7708	0	0
10.81	1	43	1082	1	7	18	4107	0	0
10.811	1	26	1082	2	36	12	2481	0	0
10.812	1	46	1082	3	10	14	3182	0	0
10.813	1	18	1082	4	25	14	3182	0	0
10.814	1	31	1082	5	4	12	2481	0	0
10.815	1	40	1082	6	13	20	4904	0	0
10.816	1	32	1082	7	15	22	5861	0	0
10.817	1	16	1082	8	23	10	1980	0	0
10.818	1	50	1082	9	17	14	3182	0	0
10.819	1	44	1082	10	14	8	1764	0	0
10.82	1	48	1083	1	19	14	3182	0	0
10.821	1	41	1083	2	11	18	4107	0	0
10.822	1	42	1083	3	9	14	3182	0	0
10.823	1	6	1083	4	27	12	2481	0	0
10.824	1	15	1083	5	32	12	2481	0	0
10.825	1	13	1083	6	33	10	1980	0	0
10.826	1	22	1083	7	35	12	2481	0	0
10.827	1	10	1083	8	28	14	3182	0	0
10.828	1	36	1083	9	5	28	9422	0	0
10.829	1	35	1083	10	18	20	4904	0	0
10.83	1	39	1084	1	2	20	4904	0	0
10.831	1	37	1084	2	20	26	7708	0	0
10.832	1	45	1084	3	6	8	1764	0	0
10.833	1	34	1084	4	16	14	3182	0	0
10.834	1	33	1084	5	12	28	9422	0	0
10.835	1	38	1084	6	8	22	5861	0	0
10.836	1	12	1084	7	31	8	1764	0	0
10.837	1	19	1084	8	26	18	4107	0	0
10.838	1	5	1084	9	21	8	1764	0	0
10.839	1	49	1084	10	3	8	1764	0	0
10.84	1	25	1085	1	37	8	1764	0	0
10.903	1	7	1091	4	30	22	5861	0	0
10.904	1	11	1091	5	22	12	2481	0	0
10.905	1	2	1091	6	34	18	4107	0	0
10.906	1	30	1091	7	29	12	2481	0	0
10.907	1	20	1091	8	38	14	3182	0	0
10.908	1	17	1091	9	24	28	9422	0	0
10.909	1	47	1091	10	1	26	7708	0	0
10.91	1	43	1092	1	7	18	4107	0	0
10.911	1	26	1092	2	36	12	2481	0	0
10.912	1	46	1092	3	10	14	3182	0	0
10.913	1	18	1092	4	25	14	3182	0	0
10.914	1	31	1092	5	4	12	2481	0	0
10.915	1	40	1092	6	13	20	4904	0	0
