% time	cellId	IMSI	RNTI	sinrLinear
0.807	2	7	7	6.76933
0.807	3	14	7	5.42555
0.807	4	24	7	4.74304
0.807	1	43	7	0.409798
0.808	2	8	8	27.1499
0.808	4	22	8	5.48294
0.808	1	38	8	0.711999
0.809	2	9	9	13.9457
0.809	3	13	9	1.71866
0.809	4	27	9	1.34974
0.809	1	42	9	0.235216
0.81	3	12	10	10.6881
0.81	1	46	10	0.650175
0.811	1	41	11	1447.86
0.812	4	21	12	3.10158
0.812	1	33	12	56.3429
0.813	1	40	13	957.76
0.814	1	44	14	2208.26
0.815	1	32	15	4553.56
0.816	1	34	16	694.369
0.817	1	50	17	720.536
0.818	1	35	18	1262.02
0.819	1	48	19	924.356
0.82	1	37	20	44816.5
0.821	1	5	21	2595.32
0.822	1	11	22	1355.65
0.823	1	16	23	1349.07
0.824	1	17	24	16645.8
0.825	1	18	25	1.01124
0.825	4	30	25	0.3461
0.826	1	19	26	17890.2
0.828	2	6	28	5735.59
0.835	2	10	35	5170.72
0.841	2	2	1	23.974
0.841	4	26	1	2.06011
0.841	1	47	1	11.758
0.842	4	23	2	9.01267
0.842	1	39	2	37.1688
0.843	2	4	3	17.7235
0.843	3	20	3	6.19037
0.843	4	25	3	4.78486
0.843	1	49	3	0.11409
0.844	3	15	4	6.89385
0.844	1	31	4	0.26059
0.845	2	1	5	13.025
0.845	4	28	5	29.2117
0.845	1	36	5	4.13831
0.846	2	3	6	13.83
0.846	4	29	6	0.681968
0.846	1	45	6	0.562122
0.847	2	7	7	6.71213
0.847	3	14	7	5.4632
0.847	4	24	7	4.74889
0.847	1	43	7	0.408267
0.848	2	8	8	27.4349
0.848	4	22	8	5.44574
0.848	1	38	8	0.715407
0.849	2	9	9	14.0436
0.849	3	13	9	1.7163
0.849	4	27	9	1.3633
0.849	1	42	9	0.235523
0.85	3	12	10	10.6698
0.85	1	46	10	0.650667
0.851	1	41	11	1451.76
0.852	4	21	12	3.11197
0.852	1	33	12	55.5903
0.853	1	40	13	956.381
0.854	1	44	14	2209.86
0.855	1	32	15	4532.39
0.856	1	34	16	695.568
0.857	1	50	17	719.327
0.858	1	35	18	1259.86
0.859	1	48	19	924.11
0.86	1	37	20	44361
0.861	1	5	21	2591.75
0.862	1	11	22	1359.57
0.863	1	16	23	1351.34
0.864	1	17	24	16691.5
0.865	1	18	25	1.01212
0.865	4	30	25	0.347233
0.866	1	19	26	17744.5
0.868	2	6	28	5766.27
0.875	2	10	35	5183.74
0.881	2	2	1	24.1346
0.881	4	26	1	2.04975
0.881	1	47	1	11.5938
0.882	4	23	2	8.9831
0.882	1	39	2	37.0849
0.883	2	4	3	17.728
0.883	3	20	3	6.17473
0.883	4	25	3	4.83168
0.883	1	49	3	0.114245
0.884	3	15	4	6.78371
0.884	1	31	4	0.260775
0.885	2	1	5	12.8401
0.885	4	28	5	28.9098
0.885	1	36	5	4.16318
0.886	2	3	6	13.7011
0.886	4	29	6	0.675225
0.886	1	45	6	0.564373
0.887	2	7	7	6.65545
0.887	3	14	7	5.49987
0.887	4	24	7	4.75356
0.887	1	43	7	0.40674
0.888	2	8	8	27.7213
0.888	4	22	8	5.40895
0.888	1	38	8	0.718817
0.889	2	9	9	14.1411
0.889	3	13	9	1.71383
0.889	4	27	9	1.37701
0.889	1	42	9	0.235833
0.89	3	12	10	10.6512
0.89	1	46	10	0.65116
0.891	1	41	11	1455.69
0.892	4	21	12	3.12243
0.892	1	33	12	54.8445
0.893	1	40	13	955.003
0.894	1	44	14	2211.44
0.895	1	32	15	4511.32
0.896	1	34	16	696.77
0.897	1	50	17	718.12
0.898	1	35	18	1257.69
0.899	1	48	19	923.86
0.9	1	37	20	43906.4
0.901	1	5	21	2588.16
0.902	1	11	22	1363.51
0.903	1	16	23	1353.61
0.904	1	17	24	16736.3
0.905	1	18	25	1.01299
0.905	4	30	25	0.348366
0.906	1	19	26	17599.8
0.907	1	6	27	2324.75
0.915	2	10	35	5196.72
0.921	2	2	1	24.2908
0.921	4	26	1	2.03937
0.921	1	47	1	11.4317
0.922	4	23	2	8.95329
0.922	1	39	2	36.9966
0.923	2	4	3	17.7279
0.923	3	20	3	6.15734
0.923	4	25	3	4.87766
0.923	1	49	3	0.114399
0.924	3	15	4	6.67545
0.924	1	31	4	0.260963
0.925	2	1	5	12.6571
0.925	4	28	5	28.608
0.925	1	36	5	4.18798
0.926	2	3	6	13.5733
0.926	4	29	6	0.668487
0.926	1	45	6	0.566629
0.927	2	7	7	6.59927
0.927	3	14	7	5.53552
0.927	4	24	7	4.75702
0.927	1	43	7	0.405216
0.928	2	8	8	28.0092
0.928	4	22	8	5.37256
0.928	1	38	8	0.72223
0.929	2	9	9	14.2381
0.929	3	13	9	1.71127
0.929	4	27	9	1.39089
0.929	1	42	9	0.236146
0.93	3	12	10	10.6323
0.93	1	46	10	0.651654
0.931	1	41	11	1459.62
0.932	4	21	12	3.13295
0.932	1	33	12	54.1056
0.933	1	40	13	953.625
0.934	1	44	14	2213
0.935	1	32	15	4490.36
0.936	1	34	16	697.974
0.937	1	50	17	716.915
0.938	1	35	18	1255.52
0.939	1	48	19	923.607
0.94	1	37	20	43453
0.941	1	5	21	2584.55
0.942	1	11	22	1367.47
0.943	1	16	23	1355.88
0.944	1	17	24	16780.1
0.945	1	18	25	1.01386
0.945	4	30	25	0.349498
0.946	1	19	26	17456.1
0.947	1	6	27	2321.29
0.955	2	10	35	5209.64
0.961	2	2	1	24.4423
0.961	4	26	1	2.02897
0.961	1	47	1	11.2716
0.962	4	23	2	8.92325
0.962	1	39	2	36.904
0.963	2	4	3	17.7231
0.963	3	20	3	6.1382
0.963	4	25	3	4.92274
0.963	1	49	3	0.114555
0.964	3	15	4	6.56902
0.964	1	31	4	0.261156
0.965	2	1	5	12.4759
0.965	4	28	5	28.3064
0.965	1	36	5	4.2127
0.966	2	3	6	13.4465
0.966	4	29	6	0.661755
0.966	1	45	6	0.568892
0.967	2	7	7	6.54361
0.967	3	14	7	5.5701
0.967	4	24	7	4.75927
0.967	1	43	7	0.403695
0.968	2	8	8	28.2985
0.968	4	22	8	5.33657
0.968	1	38	8	0.725644
0.969	2	9	9	14.3346
0.969	3	13	9	1.70862
0.969	4	27	9	1.40493
0.969	1	42	9	0.236461
0.97	3	12	10	10.6132
0.97	1	46	10	0.652149
0.971	1	41	11	1463.56
0.972	4	21	12	3.14354
0.972	1	33	12	53.3737
0.973	1	40	13	952.247
0.974	1	44	14	2214.54
0.975	1	32	15	4469.51
0.976	1	34	16	699.18
0.977	1	50	17	715.712
0.978	1	35	18	1253.36
0.979	1	48	19	923.35
0.98	1	37	20	43001
0.981	1	5	21	2580.93
0.982	1	11	22	1371.44
0.983	1	16	23	1358.15
0.984	1	17	24	16822.9
0.985	1	18	25	1.01473
0.985	4	30	25	0.35063
0.986	1	19	26	17313.5
0.987	1	6	27	2317.82
0.995	2	10	35	5222.51
1.001	2	2	1	24.5889
1.001	4	26	1	2.01857
1.001	1	47	1	11.1136
1.002	4	23	2	8.89298
1.002	1	39	2	36.8072
1.003	2	4	3	17.7135
1.003	3	20	3	6.1173
1.003	4	25	3	4.96686
1.003	1	49	3	0.114711
1.004	3	15	4	6.46441
1.004	1	31	4	0.261353
1.005	2	1	5	12.2967
1.005	4	28	5	28.0052
1.005	1	36	5	4.23733
1.006	2	3	6	13.3209
1.006	4	29	6	0.655031
1.006	1	45	6	0.571159
1.007	2	7	7	6.48847
1.007	3	14	7	5.60356
1.007	4	24	7	4.76029
1.007	1	43	7	0.402178
1.008	2	8	8	28.589
1.008	4	22	8	5.30096
1.008	1	38	8	0.729061
1.009	2	9	9	14.4305
1.009	3	13	9	1.70587
1.009	4	27	9	1.41914
1.009	1	42	9	0.236779
1.01	3	12	10	10.5938
1.01	1	46	10	0.652645
1.011	1	41	11	1467.52
1.012	4	21	12	3.1542
1.012	1	33	12	52.6491
1.013	1	40	13	950.869
1.014	1	44	14	2216.06
1.015	1	32	15	4448.77
1.016	1	34	16	700.389
1.017	1	50	17	714.51
1.018	1	35	18	1251.19
1.019	1	48	19	923.089
1.02	1	37	20	42550.6
1.021	1	5	21	2577.28
1.022	1	11	22	1375.42
1.023	1	16	23	1360.43
1.024	1	17	24	16864.8
1.025	1	18	25	1.0156
1.025	4	30	25	0.351762
1.026	1	19	26	17172
1.027	1	6	27	2314.34
1.035	2	10	35	5235.33
1.041	2	2	1	24.7304
1.041	4	26	1	2.00816
1.041	1	47	1	10.9576
1.042	4	23	2	8.86249
1.042	1	39	2	36.7061
1.043	2	4	3	17.6993
1.043	3	20	3	6.09466
1.043	4	25	3	5.00998
1.043	1	49	3	0.114867
1.044	3	15	4	6.36158
1.044	1	31	4	0.261555
1.045	2	1	5	12.1193
1.045	4	28	5	27.7047
1.045	1	36	5	4.26187
1.046	2	3	6	13.1963
1.046	4	29	6	0.648316
1.046	1	45	6	0.573433
1.047	2	7	7	6.43385
1.047	3	14	7	5.63587
1.047	4	24	7	4.76006
1.047	1	43	7	0.400663
1.048	2	8	8	28.8807
1.048	4	22	8	5.26575
1.048	1	38	8	0.732479
1.049	2	9	9	14.5258
1.049	3	13	9	1.70302
1.049	4	27	9	1.43352
1.049	1	42	9	0.2371
1.05	3	12	10	10.5742
1.05	1	46	10	0.653142
1.051	1	41	11	1471.49
1.052	4	21	12	3.16493
1.052	1	33	12	51.9317
1.053	1	40	13	949.491
1.054	1	44	14	2217.56
1.055	1	32	15	4428.13
1.056	1	34	16	701.599
1.057	1	50	17	713.311
1.058	1	35	18	1249.03
1.059	1	48	19	922.826
1.06	1	37	20	42102
1.061	1	5	21	2573.62
1.062	1	11	22	1379.42
1.063	1	16	23	1362.7
1.064	1	17	24	16905.6
1.065	1	18	25	1.01647
1.065	4	30	25	0.352893
1.066	1	19	26	17031.5
1.067	1	6	27	2310.84
1.075	2	10	35	5248.09
1.081	2	2	1	24.8666
1.081	4	26	1	1.99774
1.081	1	47	1	10.8036
1.082	4	23	2	8.83178
1.082	1	39	2	36.601
1.083	2	4	3	17.6802
1.083	3	20	3	6.07029
1.083	4	25	3	5.05205
1.083	1	49	3	0.115024
1.084	3	15	4	6.26052
1.084	1	31	4	0.261761
1.085	2	1	5	11.944
1.085	4	28	5	27.4049
1.085	1	36	5	4.28632
1.086	2	3	6	13.0729
1.086	4	29	6	0.641613
1.086	1	45	6	0.575712
1.087	2	7	7	6.37974
1.087	3	14	7	5.66698
1.087	4	24	7	4.75859
1.087	1	43	7	0.399152
1.088	2	8	8	29.1735
1.088	4	22	8	5.23091
1.088	1	38	8	0.735898
1.089	2	9	9	14.6202
1.089	3	13	9	1.70008
1.089	4	27	9	1.44806
1.089	1	42	9	0.237423
1.09	3	12	10	10.5543
1.09	1	46	10	0.653639
1.091	1	41	11	1475.47
1.092	4	21	12	3.17573
1.092	1	33	12	51.2219
1.093	1	40	13	948.113
1.094	1	44	14	2219.05
1.095	1	32	15	4407.61
1.096	1	34	16	702.811
1.097	1	50	17	712.113
1.098	1	35	18	1246.87
1.099	1	48	19	922.558
1.1	1	37	20	41655.3
1.101	1	5	21	2569.94
1.102	1	11	22	1383.44
1.103	1	16	23	1364.97
1.104	1	17	24	16945.5
1.105	1	18	25	2026.15
1.106	1	19	26	16892.1
1.107	1	6	27	2307.33
1.108	1	10	28	8290.95
1.109	1	30	29	1990.45
1.121	2	2	1	24.9973
1.121	4	26	1	1.98732
1.121	1	47	1	10.6517
1.122	4	23	2	8.80086
1.122	1	39	2	36.4919
1.123	2	4	3	17.6564
1.123	3	20	3	6.0442
1.123	4	25	3	5.093
1.123	1	49	3	0.115182
1.124	3	15	4	6.1612
1.124	1	31	4	0.261971
1.125	2	1	5	11.7705
1.125	4	28	5	27.106
1.125	1	36	5	4.31067
1.126	2	3	6	12.9506
1.126	4	29	6	0.634923
1.126	1	45	6	0.577997
1.127	2	7	7	6.32614
1.127	3	14	7	5.69685
1.127	4	24	7	4.75586
1.127	1	43	7	0.397644
1.128	2	8	8	29.4672
1.128	4	22	8	5.19645
1.128	1	38	8	0.73932
1.129	2	9	9	14.7139
1.129	3	13	9	1.69705
1.129	4	27	9	1.46278
1.129	1	42	9	0.237749
1.13	3	12	10	10.5342
1.13	1	46	10	0.654137
1.131	1	41	11	1479.47
1.132	4	21	12	3.1866
1.132	1	33	12	50.5196
1.133	1	40	13	946.736
1.134	1	44	14	2220.51
1.135	1	32	15	4387.19
1.136	1	34	16	704.026
1.137	1	50	17	710.917
1.138	1	35	18	1244.7
1.139	1	48	19	922.287
1.14	1	37	20	41210.7
1.141	1	5	21	2566.25
1.142	1	11	22	1387.47
1.143	1	16	23	1367.24
1.144	1	17	24	16984.2
1.145	1	18	25	2026.32
1.146	1	19	26	16753.7
1.147	1	6	27	2303.81
1.148	1	10	28	8330.94
1.149	1	30	29	1988.92
1.161	2	2	1	25.1224
1.161	4	26	1	1.97688
1.161	1	47	1	10.5017
1.162	4	23	2	8.76974
1.162	1	39	2	36.3789
1.163	2	4	3	17.6278
1.163	3	20	3	6.01641
1.163	4	25	3	5.1328
1.163	1	49	3	0.11534
1.164	3	15	4	6.06359
1.164	1	31	4	0.262186
1.165	2	1	5	11.5991
1.165	4	28	5	26.8082
1.165	1	36	5	4.33491
1.166	2	3	6	12.8293
1.166	4	29	6	0.628246
1.166	1	45	6	0.580287
1.167	2	7	7	6.27307
1.167	3	14	7	5.72543
1.167	4	24	7	4.75186
1.167	1	43	7	0.396139
1.168	2	8	8	29.7618
1.168	4	22	8	5.16236
1.168	1	38	8	0.742743
1.169	2	9	9	14.8066
1.169	3	13	9	1.69392
1.169	4	27	9	1.47767
1.169	1	42	9	0.238077
1.17	3	12	10	10.5138
1.17	1	46	10	0.654636
1.171	1	41	11	1483.47
1.172	4	21	12	3.19753
1.172	1	33	12	49.8249
1.173	1	40	13	945.358
1.174	1	44	14	2221.96
1.175	1	32	15	4366.88
1.176	1	34	16	705.242
1.177	1	50	17	709.723
1.178	1	35	18	1242.54
1.179	1	48	19	922.013
1.18	1	37	20	40768.5
1.181	1	5	21	2562.53
1.182	1	11	22	1391.51
1.183	1	16	23	1369.51
1.184	1	17	24	17021.9
1.185	1	18	25	2026.48
1.186	1	19	26	16616.4
1.187	1	6	27	2300.28
1.188	1	10	28	8371.03
1.189	1	30	29	1987.37
1.201	2	2	1	25.2417
1.201	4	26	1	1.96644
1.201	1	47	1	10.3538
1.202	4	23	2	8.73842
1.202	1	39	2	36.2621
1.203	2	4	3	17.5944
1.203	3	20	3	5.98693
1.203	4	25	3	5.17139
1.203	1	49	3	0.115499
1.204	3	15	4	5.96767
1.204	1	31	4	0.262405
1.205	2	1	5	11.4297
1.205	4	28	5	26.5116
1.205	1	36	5	4.35904
1.206	2	3	6	12.7092
1.206	4	29	6	0.621586
1.206	1	45	6	0.582583
1.207	2	7	7	6.2205
1.207	3	14	7	5.75268
1.207	4	24	7	4.7466
1.207	1	43	7	0.394638
1.208	2	8	8	30.0571
1.208	4	22	8	5.12863
1.208	1	38	8	0.746167
1.209	2	9	9	14.8984
1.209	3	13	9	1.69071
1.209	4	27	9	1.49274
1.209	1	42	9	0.238409
1.21	3	12	10	10.4933
1.21	1	46	10	0.655136
1.211	1	41	11	1487.49
1.212	4	21	12	3.20854
1.212	1	33	12	49.138
1.213	1	40	13	943.981
1.214	1	44	14	2223.39
1.215	1	32	15	4346.67
1.216	1	34	16	706.461
1.217	1	50	17	708.531
1.218	1	35	18	1240.38
1.219	1	48	19	921.735
1.22	1	37	20	40328.7
1.221	1	5	21	2558.8
1.222	1	11	22	1395.57
1.223	1	16	23	1371.78
1.224	1	17	24	17058.6
1.225	1	18	25	2026.62
1.226	1	19	26	16480.2
1.227	1	6	27	2296.74
1.228	1	10	28	8411.21
1.229	1	30	29	1985.8
1.241	2	2	1	25.355
1.241	4	26	1	1.956
1.241	1	47	1	10.2079
1.242	4	23	2	8.70691
1.242	1	39	2	36.1416
1.243	2	4	3	17.5562
1.243	3	20	3	5.9558
1.243	4	25	3	5.20871
1.243	1	49	3	0.115659
1.244	3	15	4	5.87341
1.244	1	31	4	0.262628
1.245	2	1	5	11.2623
1.245	4	28	5	26.2164
1.245	1	36	5	4.38307
1.246	2	3	6	12.5902
1.246	4	29	6	0.614944
1.246	1	45	6	0.584885
1.247	2	7	7	6.16845
1.247	3	14	7	5.77857
1.247	4	24	7	4.74006
1.247	1	43	7	0.39314
1.248	2	8	8	30.353
1.248	4	22	8	5.09527
1.248	1	38	8	0.749592
1.249	2	9	9	14.9891
1.249	3	13	9	1.68739
1.249	4	27	9	1.50799
1.249	1	42	9	0.238743
1.25	3	12	10	10.4725
1.25	1	46	10	0.655637
1.251	1	41	11	1491.52
1.252	4	21	12	3.21962
1.252	1	33	12	48.4589
1.253	1	40	13	942.604
1.254	1	44	14	2224.79
1.255	1	32	15	4326.57
1.256	1	34	16	707.682
1.257	1	50	17	707.341
1.258	1	35	18	1238.22
1.259	1	48	19	921.454
1.26	1	37	20	39891.5
1.261	1	5	21	2555.05
1.262	1	11	22	1399.65
1.263	1	16	23	1374.04
1.264	1	17	24	17094.1
1.265	1	18	25	2026.75
1.266	1	19	26	16345.1
1.267	1	6	27	2293.19
1.268	1	10	28	8451.46
1.269	1	30	29	1984.23
1.281	2	2	1	25.4622
1.281	4	26	1	1.94555
1.281	1	47	1	10.0639
1.282	4	23	2	8.67521
1.282	1	39	2	36.0174
1.283	2	4	3	17.5133
1.283	3	20	3	5.92302
1.283	4	25	3	5.24473
1.283	1	49	3	0.115819
1.284	3	15	4	5.78078
1.284	1	31	4	0.262856
1.285	2	1	5	11.097
1.285	4	28	5	25.9226
1.285	1	36	5	4.40697
1.286	2	3	6	12.4723
1.286	4	29	6	0.60832
1.286	1	45	6	0.587192
1.287	2	7	7	6.11691
1.287	3	14	7	5.80307
1.287	4	24	7	4.73226
1.287	1	43	7	0.391645
1.288	2	8	8	30.6495
1.288	4	22	8	5.06226
1.288	1	38	8	0.753018
1.289	2	9	9	15.0787
1.289	3	13	9	1.68399
1.289	4	27	9	1.52342
1.289	1	42	9	0.23908
1.29	3	12	10	10.4515
1.29	1	46	10	0.656139
1.291	1	41	11	1495.57
1.292	4	21	12	3.23077
1.292	1	33	12	47.7877
1.293	1	40	13	941.228
1.294	1	44	14	2226.18
1.295	1	32	15	4306.58
1.296	1	34	16	708.904
1.297	1	50	17	706.152
1.298	1	35	18	1236.07
1.299	1	48	19	921.17
1.3	1	37	20	39457
1.301	1	5	21	2551.29
1.302	1	11	22	1403.74
1.303	1	16	23	1376.31
1.304	1	17	24	17128.6
1.305	1	18	25	2026.85
1.306	1	19	26	16211
1.307	1	6	27	2289.62
1.308	1	10	28	8491.8
1.309	1	30	29	1982.64
1.321	2	2	1	25.5631
1.321	4	26	1	1.93509
1.321	1	47	1	9.92193
1.322	4	23	2	8.64333
1.322	1	39	2	35.8898
1.323	2	4	3	17.4656
1.323	3	20	3	5.88864
1.323	4	25	3	5.2794
1.323	1	49	3	0.115979
1.324	3	15	4	5.68976
1.324	1	31	4	0.263089
1.325	2	1	5	10.9337
1.325	4	28	5	25.6304
1.325	1	36	5	4.43075
1.326	2	3	6	12.3554
1.326	4	29	6	0.601717
1.326	1	45	6	0.589504
1.327	2	7	7	6.06588
1.327	3	14	7	5.82612
1.327	4	24	7	4.72318
1.327	1	43	7	0.390154
1.328	2	8	8	30.9463
1.328	4	22	8	5.02961
1.328	1	38	8	0.756445
1.329	2	9	9	15.167
1.329	3	13	9	1.6805
1.329	4	27	9	1.53903
1.329	1	42	9	0.23942
1.33	3	12	10	10.4302
1.33	1	46	10	0.656641
1.331	1	41	11	1499.62
1.332	4	21	12	3.24199
1.332	1	33	12	47.1243
1.333	1	40	13	939.851
1.334	1	44	14	2227.55
1.335	1	32	15	4286.69
1.336	1	34	16	710.129
1.337	1	50	17	704.966
1.338	1	35	18	1233.91
1.339	1	48	19	920.882
1.34	1	37	20	39025.4
1.341	1	5	21	2547.5
1.342	1	11	22	1407.85
1.343	1	16	23	1378.58
1.344	1	17	24	17161.9
1.345	1	18	25	2026.94
1.346	1	19	26	16078
1.347	1	6	27	2286.04
1.348	1	10	28	8532.21
1.349	1	30	29	1981.03
1.361	2	2	1	25.6576
1.361	4	26	1	1.92463
1.361	1	47	1	9.78189
1.362	4	23	2	8.61128
1.362	1	39	2	35.7587
1.363	2	4	3	17.4132
1.363	3	20	3	5.85268
1.363	4	25	3	5.31267
1.363	1	49	3	0.116141
1.364	3	15	4	5.60033
1.364	1	31	4	0.263326
1.365	2	1	5	10.7724
1.365	4	28	5	25.34
1.365	1	36	5	4.4544
1.366	2	3	6	12.2397
1.366	4	29	6	0.595137
1.366	1	45	6	0.591822
1.367	2	7	7	6.01536
1.367	3	14	7	5.84771
1.367	4	24	7	4.71283
1.367	1	43	7	0.388667
1.368	2	8	8	31.2434
1.368	4	22	8	4.9973
1.368	1	38	8	0.759873
1.369	2	9	9	15.254
1.369	3	13	9	1.67691
1.369	4	27	9	1.55483
1.369	1	42	9	0.239762
1.37	3	12	10	10.4088
1.37	1	46	10	0.657144
1.371	1	41	11	1503.69
1.372	4	21	12	3.25328
1.372	1	33	12	46.4689
1.373	1	40	13	938.475
1.374	1	44	14	2228.9
1.375	1	32	15	4266.91
1.376	1	34	16	711.356
1.377	1	50	17	703.781
1.378	1	35	18	1231.75
1.379	1	48	19	920.59
1.38	1	37	20	38596.8
1.381	1	5	21	2543.71
1.382	1	11	22	1411.97
1.383	1	16	23	1380.85
1.384	1	17	24	17194.1
1.385	1	18	25	2027.01
1.386	1	19	26	15946.1
1.387	1	6	27	2282.46
1.388	1	10	28	8572.69
1.389	1	30	29	1979.41
1.401	2	2	1	25.7456
1.401	4	26	1	1.91418
1.401	1	47	1	9.6438
1.402	4	23	2	8.57906
1.402	1	39	2	35.6243
1.403	2	4	3	17.3561
1.403	3	20	3	5.81517
1.403	4	25	3	5.3445
1.403	1	49	3	0.116303
1.404	3	15	4	5.51246
1.404	1	31	4	0.263567
1.405	2	1	5	10.6132
1.405	4	28	5	25.0513
1.405	1	36	5	4.47792
1.406	2	3	6	12.1251
1.406	4	29	6	0.58858
1.406	1	45	6	0.594146
1.407	2	7	7	5.96534
1.407	3	14	7	5.86779
1.407	4	24	7	4.70122
1.407	1	43	7	0.387183
1.408	2	8	8	31.5405
1.408	4	22	8	4.96533
1.408	1	38	8	0.763302
1.409	2	9	9	15.3396
1.409	3	13	9	1.67323
1.409	4	27	9	1.57081
1.409	1	42	9	0.240108
1.41	3	12	10	10.3872
1.41	1	46	10	0.657648
1.411	1	41	11	1507.77
1.412	4	21	12	3.26465
1.412	1	33	12	45.8215
1.413	1	40	13	937.099
1.414	1	44	14	2230.23
1.415	1	32	15	4247.23
1.416	1	34	16	712.585
1.417	1	50	17	702.598
1.418	1	35	18	1229.6
1.419	1	48	19	920.295
1.42	1	37	20	38171.3
1.421	1	5	21	2539.89
1.422	1	11	22	1416.11
1.423	1	16	23	1383.11
1.424	1	17	24	17225.2
1.425	1	18	25	2027.07
1.426	1	19	26	15815.3
1.427	1	6	27	2278.86
1.428	1	10	28	8613.25
1.429	1	30	29	1977.78
1.441	2	2	1	25.8268
1.441	4	26	1	1.90372
1.441	1	47	1	9.50763
1.442	4	23	2	8.54667
1.442	1	39	2	35.4867
1.443	2	4	3	17.2944
1.443	3	20	3	5.77616
1.443	4	25	3	5.37484
1.443	1	49	3	0.116465
1.444	3	15	4	5.42612
1.444	1	31	4	0.263814
1.445	2	1	5	10.456
1.445	4	28	5	24.7646
1.445	1	36	5	4.5013
1.446	2	3	6	12.0115
1.446	4	29	6	0.582049
1.446	1	45	6	0.596474
1.447	2	7	7	5.91583
1.447	3	14	7	5.88635
1.447	4	24	7	4.68836
1.447	1	43	7	0.385702
1.448	2	8	8	31.8376
1.448	4	22	8	4.9337
1.448	1	38	8	0.766731
1.449	2	9	9	15.4237
1.449	3	13	9	1.66947
1.449	4	27	9	1.58699
1.449	1	42	9	0.240456
1.45	3	12	10	10.3653
1.45	1	46	10	0.658153
1.451	1	41	11	1511.87
1.452	4	21	12	3.27608
1.452	1	33	12	45.1821
1.453	1	40	13	935.723
1.454	1	44	14	2231.54
1.455	1	32	15	4227.66
1.456	1	34	16	713.816
1.457	1	50	17	701.417
1.458	1	35	18	1227.44
1.459	1	48	19	919.997
1.46	1	37	20	37749
1.461	1	5	21	2536.06
1.462	1	11	22	1420.26
1.463	1	16	23	1385.38
1.464	1	17	24	17255.1
1.465	1	18	25	2027.1
1.466	1	19	26	15685.6
1.467	1	6	27	2275.25
1.468	1	10	28	8653.87
1.469	1	30	29	1976.13
1.481	2	2	1	25.9013
1.481	4	26	1	1.89326
1.481	1	47	1	9.37337
1.482	4	23	2	8.51413
1.482	1	39	2	35.3459
1.483	2	4	3	17.2281
1.483	3	20	3	5.73567
1.483	4	25	3	5.40366
1.483	1	49	3	0.116629
1.484	3	15	4	5.34128
1.484	1	31	4	0.264064
1.485	2	1	5	10.3009
1.485	4	28	5	24.4798
1.485	1	36	5	4.52453
1.486	2	3	6	11.8991
1.486	4	29	6	0.575544
1.486	1	45	6	0.598809
1.487	2	7	7	5.86682
1.487	3	14	7	5.90334
1.487	4	24	7	4.67424
1.487	1	43	7	0.384225
1.488	2	8	8	32.1345
1.488	4	22	8	4.90241
1.488	1	38	8	0.77016
1.489	2	9	9	15.5062
1.489	3	13	9	1.66561
1.489	4	27	9	1.60336
1.489	1	42	9	0.240808
1.49	3	12	10	10.3433
1.49	1	46	10	0.658658
1.491	1	41	11	1515.97
1.492	4	21	12	3.28759
1.492	1	33	12	44.5507
1.493	1	40	13	934.348
1.494	1	44	14	2232.83
1.495	1	32	15	4208.19
1.496	1	34	16	715.049
1.497	1	50	17	700.238
1.498	1	35	18	1225.29
1.499	1	48	19	919.695
1.5	1	37	20	37330
1.501	1	5	21	2532.21
1.502	1	11	22	1424.43
1.503	1	16	23	1387.64
1.504	1	17	24	17283.8
1.505	1	18	25	2027.12
1.506	1	19	26	15556.9
1.507	1	6	27	2271.63
1.508	1	10	28	8694.55
1.509	1	30	29	1974.47
1.521	2	2	1	25.9689
1.521	4	26	1	1.8828
1.521	1	47	1	9.241
1.522	4	23	2	8.48144
1.522	1	39	2	35.2021
1.523	2	4	3	17.1573
1.523	3	20	3	5.69376
1.523	4	25	3	5.43092
1.523	1	49	3	0.116792
1.524	3	15	4	5.25794
1.524	1	31	4	0.26432
1.525	2	1	5	10.1479
1.525	4	28	5	24.1971
1.525	1	36	5	4.54763
1.526	2	3	6	11.7877
1.526	4	29	6	0.569068
1.526	1	45	6	0.601148
1.527	2	7	7	5.81831
1.527	3	14	7	5.91876
1.527	4	24	7	4.65889
1.527	1	43	7	0.382752
1.528	2	8	8	32.4311
1.528	4	22	8	4.87144
1.528	1	38	8	0.77359
1.529	2	9	9	15.5871
1.529	3	13	9	1.66167
1.529	4	27	9	1.61993
1.529	1	42	9	0.241162
1.53	3	12	10	10.3211
1.53	1	46	10	0.659165
1.531	1	41	11	1520.09
1.532	4	21	12	3.29917
1.532	1	33	12	43.9273
1.533	1	40	13	932.973
1.534	1	44	14	2234.1
1.535	1	32	15	4188.82
1.536	1	34	16	716.285
1.537	1	50	17	699.061
1.538	1	35	18	1223.14
1.539	1	48	19	919.39
1.54	1	37	20	36914.3
1.541	1	5	21	2528.35
1.542	1	11	22	1428.62
1.543	1	16	23	1389.91
1.544	1	17	24	17311.4
1.545	1	18	25	2027.12
1.546	1	19	26	15429.3
1.547	1	6	27	2268
1.548	1	10	28	8735.29
1.549	1	30	29	1972.79
1.561	2	2	1	26.0296
1.561	4	26	1	1.87234
1.561	1	47	1	9.11051
1.562	4	23	2	8.4486
1.562	1	39	2	35.0554
1.563	2	4	3	17.0821
