% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
10026	1	13	33	0	10	1980	0	1
10027	1	45	6	0	8	1764	0	1
10028	1	12	31	0	8	1764	0	1
10029	1	31	4	0	10	1980	0	1
10030	1	5	21	0	8	1764	0	1
10031	1	22	35	0	12	2481	0	1
10032	1	10	28	0	14	3182	0	1
10033	1	49	3	0	8	1764	0	1
10034	1	44	14	0	6	1287	0	1
10035	1	38	8	0	22	5861	0	1
10036	1	36	5	0	28	9422	0	1
10037	1	35	18	0	20	4904	0	1
10038	1	39	2	0	20	4904	0	1
10039	1	37	20	0	26	7708	0	1
10040	1	34	16	0	14	3182	0	1
10041	1	33	12	0	28	9422	0	1
10042	1	25	37	0	8	1764	0	1
10043	1	38	8	0	22	5861	0	1
10105	1	7	30	0	22	5861	0	1
10106	1	20	38	0	14	3182	0	1
10107	1	2	34	0	16	3822	0	1
10108	1	17	24	0	28	9422	0	1
10109	1	47	1	0	26	7708	0	1
10110	1	43	7	0	18	4107	0	1
10111	1	26	36	0	12	2481	0	1
10112	1	46	10	0	14	3182	0	1
10113	1	18	25	0	14	3182	0	1
10114	1	40	13	0	20	4904	0	1
10115	1	32	15	0	22	5861	0	1
10116	1	16	23	0	10	1980	0	1
10117	1	50	17	0	14	3182	0	1
10118	1	48	19	0	14	3182	0	1
10119	1	41	11	0	18	4107	0	1
10120	1	42	9	0	14	3182	0	1
10121	1	6	27	0	12	2481	0	1
10122	1	19	26	0	20	4904	0	1
10123	1	11	22	0	10	1980	0	1
10124	1	15	32	0	12	2481	0	1
10125	1	30	29	0	10	1980	0	1
10126	1	13	33	0	10	1980	0	1
10127	1	45	6	0	8	1764	0	1
10128	1	31	4	0	10	1980	0	1
10129	1	12	31	0	8	1764	0	1
10130	1	22	35	0	12	2481	0	1
10131	1	10	28	0	14	3182	0	1
10132	1	5	21	0	8	1764	0	1
10133	1	49	3	0	8	1764	0	1
10134	1	36	5	0	28	9422	0	1
10135	1	44	14	0	6	1287	0	1
10136	1	35	18	0	20	4904	0	1
10137	1	39	2	0	20	4904	0	1
10138	1	37	20	0	26	7708	0	1
10139	1	34	16	0	14	3182	0	1
10140	1	33	12	0	28	9422	0	1
10141	1	25	37	0	8	1764	0	1
10142	1	38	8	0	22	5861	0	1
10205	1	30	29	0	12	2481	0	1
10206	1	7	30	0	22	5861	0	1
10207	1	2	34	0	16	3822	0	1
10208	1	20	38	0	14	3182	0	1
10209	1	17	24	0	28	9422	0	1
10210	1	47	1	0	26	7708	0	1
10211	1	43	7	0	18	4107	0	1
10212	1	26	36	0	12	2481	0	1
10213	1	46	10	0	14	3182	0	1
10214	1	18	25	0	14	3182	0	1
10215	1	40	13	0	20	4904	0	1
10216	1	32	15	0	22	5861	0	1
10217	1	16	23	0	10	1980	0	1
10218	1	31	4	0	12	2481	0	1
10219	1	50	17	0	14	3182	0	1
10220	1	48	19	0	14	3182	0	1
10221	1	41	11	0	18	4107	0	1
10222	1	42	9	0	14	3182	0	1
10223	1	6	27	0	12	2481	0	1
10224	1	19	26	0	20	4904	0	1
10225	1	11	22	0	10	1980	0	1
10226	1	15	32	0	12	2481	0	1
10227	1	13	33	0	10	1980	0	1
10228	1	45	6	0	8	1764	0	1
10229	1	22	35	0	12	2481	0	1
10230	1	10	28	0	14	3182	0	1
10231	1	12	31	0	8	1764	0	1
10232	1	36	5	0	28	9422	0	1
10233	1	5	21	0	8	1764	0	1
10234	1	49	3	0	8	1764	0	1
10235	1	35	18	0	20	4904	0	1
10236	1	44	14	0	6	1287	0	1
10237	1	39	2	0	20	4904	0	1
10238	1	37	20	0	26	7708	0	1
10239	1	34	16	0	14	3182	0	1
10240	1	33	12	0	28	9422	0	1
10241	1	25	37	0	8	1764	0	1
10242	1	38	8	0	22	5861	0	1
10305	1	7	30	0	22	5861	0	1
10306	1	30	29	0	12	2481	0	1
10307	1	2	34	0	16	3822	0	1
10308	1	20	38	0	14	3182	0	1
10309	1	17	24	0	28	9422	0	1
10310	1	47	1	0	26	7708	0	1
10311	1	43	7	0	18	4107	0	1
10312	1	26	36	0	12	2481	0	1
10313	1	46	10	0	14	3182	0	1
10314	1	18	25	0	14	3182	0	1
10315	1	31	4	0	12	2481	0	1
10316	1	40	13	0	20	4904	0	1
10317	1	32	15	0	22	5861	0	1
10318	1	16	23	0	10	1980	0	1
10319	1	50	17	0	14	3182	0	1
10320	1	48	19	0	14	3182	0	1
10321	1	41	11	0	18	4107	0	1
10322	1	42	9	0	14	3182	0	1
10323	1	6	27	0	12	2481	0	1
10324	1	19	26	0	20	4904	0	1
10325	1	11	22	0	10	1980	0	1
10326	1	15	32	0	12	2481	0	1
10327	1	13	33	0	10	1980	0	1
10328	1	22	35	0	12	2481	0	1
10329	1	10	28	0	14	3182	0	1
10330	1	45	6	0	8	1764	0	1
10331	1	36	5	0	28	9422	0	1
10332	1	12	31	0	8	1764	0	1
10333	1	35	18	0	20	4904	0	1
10334	1	5	21	0	8	1764	0	1
10335	1	49	3	0	8	1764	0	1
10336	1	39	2	0	20	4904	0	1
10337	1	44	14	0	6	1287	0	1
10338	1	37	20	0	26	7708	0	1
10339	1	34	16	0	14	3182	0	1
10340	1	33	12	0	28	9422	0	1
10341	1	38	8	0	22	5861	0	1
10342	1	25	37	0	8	1764	0	1
10405	1	2	34	0	18	4107	0	1
10406	1	7	30	0	22	5861	0	1
10407	1	30	29	0	12	2481	0	1
10408	1	20	38	0	14	3182	0	1
10409	1	17	24	0	28	9422	0	1
10410	1	47	1	0	26	7708	0	1
10411	1	43	7	0	18	4107	0	1
10412	1	26	36	0	12	2481	0	1
10413	1	46	10	0	14	3182	0	1
10414	1	18	25	0	14	3182	0	1
10415	1	31	4	0	12	2481	0	1
10416	1	40	13	0	20	4904	0	1
10417	1	32	15	0	22	5861	0	1
10418	1	16	23	0	10	1980	0	1
10419	1	50	17	0	14	3182	0	1
10420	1	48	19	0	14	3182	0	1
10421	1	41	11	0	18	4107	0	1
10422	1	42	9	0	14	3182	0	1
10423	1	6	27	0	12	2481	0	1
10424	1	19	26	0	20	4904	0	1
10425	1	11	22	0	10	1980	0	1
10426	1	15	32	0	12	2481	0	1
10427	1	13	33	0	10	1980	0	1
10428	1	22	35	0	12	2481	0	1
10429	1	10	28	0	14	3182	0	1
10430	1	36	5	0	28	9422	0	1
10431	1	45	6	0	8	1764	0	1
10432	1	35	18	0	20	4904	0	1
10433	1	12	31	0	8	1764	0	1
10434	1	39	2	0	20	4904	0	1
10435	1	5	21	0	8	1764	0	1
10436	1	49	3	0	8	1764	0	1
10437	1	37	20	0	26	7708	0	1
10438	1	44	14	0	6	1287	0	1
10439	1	34	16	0	14	3182	0	1
10440	1	33	12	0	28	9422	0	1
10441	1	38	8	0	22	5861	0	1
10442	1	25	37	0	8	1764	0	1
10505	1	2	34	0	18	4107	0	1
10506	1	7	30	0	22	5861	0	1
10507	1	30	29	0	12	2481	0	1
10508	1	20	38	0	14	3182	0	1
10509	1	17	24	0	28	9422	0	1
10510	1	47	1	0	26	7708	0	1
10511	1	43	7	0	18	4107	0	1
10512	1	26	36	0	12	2481	0	1
10513	1	46	10	0	14	3182	0	1
10514	1	18	25	0	14	3182	0	1
10515	1	31	4	0	12	2481	0	1
10516	1	40	13	0	20	4904	0	1
10517	1	44	14	0	8	1764	0	1
10518	1	32	15	0	22	5861	0	1
10519	1	16	23	0	10	1980	0	1
10520	1	50	17	0	14	3182	0	1
10521	1	48	19	0	14	3182	0	1
10522	1	41	11	0	18	4107	0	1
10523	1	42	9	0	14	3182	0	1
10524	1	6	27	0	12	2481	0	1
10525	1	11	22	0	10	1980	0	1
10526	1	15	32	0	12	2481	0	1
10527	1	13	33	0	10	1980	0	1
10528	1	22	35	0	12	2481	0	1
10529	1	10	28	0	14	3182	0	1
10530	1	36	5	0	28	9422	0	1
10531	1	35	18	0	20	4904	0	1
10532	1	45	6	0	8	1764	0	1
10533	1	39	2	0	20	4904	0	1
10534	1	12	31	0	8	1764	0	1
10535	1	5	21	0	8	1764	0	1
10536	1	37	20	0	26	7708	0	1
10537	1	49	3	0	8	1764	0	1
10538	1	34	16	0	14	3182	0	1
10539	1	33	12	0	28	9422	0	1
10540	1	38	8	0	22	5861	0	1
10541	1	19	26	0	18	4107	0	1
10542	1	25	37	0	8	1764	0	1
10605	1	2	34	0	18	4107	0	1
10606	1	7	30	0	22	5861	0	1
10607	1	30	29	0	12	2481	0	1
10608	1	20	38	0	14	3182	0	1
10609	1	17	24	0	28	9422	0	1
10610	1	47	1	0	26	7708	0	1
10611	1	43	7	0	18	4107	0	1
10612	1	26	36	0	12	2481	0	1
10613	1	46	10	0	14	3182	0	1
10614	1	18	25	0	14	3182	0	1
10615	1	31	4	0	12	2481	0	1
10616	1	40	13	0	20	4904	0	1
10617	1	32	15	0	22	5861	0	1
10618	1	44	14	0	8	1764	0	1
10619	1	16	23	0	10	1980	0	1
10620	1	50	17	0	14	3182	0	1
10621	1	48	19	0	14	3182	0	1
10622	1	41	11	0	18	4107	0	1
10623	1	42	9	0	14	3182	0	1
10624	1	6	27	0	12	2481	0	1
10625	1	11	22	0	10	1980	0	1
10626	1	15	32	0	12	2481	0	1
10627	1	13	33	0	10	1980	0	1
10628	1	22	35	0	12	2481	0	1
10629	1	10	28	0	14	3182	0	1
10630	1	36	5	0	28	9422	0	1
10631	1	35	18	0	20	4904	0	1
10632	1	39	2	0	20	4904	0	1
10633	1	45	6	0	8	1764	0	1
10634	1	12	31	0	8	1764	0	1
10635	1	37	20	0	26	7708	0	1
10636	1	5	21	0	8	1764	0	1
10637	1	34	16	0	14	3182	0	1
10638	1	33	12	0	28	9422	0	1
10639	1	38	8	0	22	5861	0	1
10640	1	49	3	0	8	1764	0	1
10641	1	19	26	0	18	4107	0	1
10642	1	25	37	0	8	1764	0	1
10705	1	7	30	0	22	5861	0	1
10706	1	2	34	0	18	4107	0	1
10707	1	30	29	0	12	2481	0	1
10708	1	20	38	0	14	3182	0	1
10709	1	17	24	0	28	9422	0	1
10710	1	47	1	0	26	7708	0	1
10711	1	43	7	0	18	4107	0	1
10712	1	26	36	0	12	2481	0	1
10713	1	46	10	0	14	3182	0	1
10714	1	18	25	0	14	3182	0	1
10715	1	31	4	0	12	2481	0	1
10716	1	40	13	0	20	4904	0	1
10717	1	32	15	0	22	5861	0	1
10718	1	44	14	0	8	1764	0	1
10719	1	16	23	0	10	1980	0	1
10720	1	50	17	0	14	3182	0	1
10721	1	48	19	0	14	3182	0	1
10722	1	41	11	0	18	4107	0	1
10723	1	42	9	0	14	3182	0	1
10724	1	6	27	0	12	2481	0	1
10725	1	11	22	0	10	1980	0	1
10726	1	15	32	0	12	2481	0	1
10727	1	13	33	0	10	1980	0	1
10728	1	22	35	0	12	2481	0	1
10729	1	10	28	0	14	3182	0	1
10730	1	36	5	0	28	9422	0	1
10731	1	35	18	0	20	4904	0	1
10732	1	39	2	0	20	4904	0	1
10733	1	45	6	0	8	1764	0	1
10734	1	37	20	0	26	7708	0	1
10735	1	12	31	0	8	1764	0	1
10736	1	34	16	0	14	3182	0	1
10737	1	33	12	0	28	9422	0	1
10738	1	38	8	0	22	5861	0	1
10739	1	5	21	0	8	1764	0	1
10740	1	19	26	0	18	4107	0	1
10741	1	49	3	0	8	1764	0	1
10742	1	25	37	0	8	1764	0	1
10805	1	11	22	0	12	2481	0	1
10806	1	7	30	0	22	5861	0	1
10807	1	2	34	0	18	4107	0	1
10808	1	30	29	0	12	2481	0	1
10809	1	20	38	0	14	3182	0	1
10810	1	17	24	0	28	9422	0	1
10811	1	47	1	0	26	7708	0	1
10812	1	43	7	0	18	4107	0	1
10813	1	26	36	0	12	2481	0	1
10814	1	46	10	0	14	3182	0	1
10815	1	18	25	0	14	3182	0	1
10816	1	31	4	0	12	2481	0	1
10817	1	40	13	0	20	4904	0	1
10818	1	32	15	0	22	5861	0	1
10819	1	16	23	0	10	1980	0	1
10820	1	50	17	0	14	3182	0	1
10821	1	44	14	0	8	1764	0	1
10822	1	48	19	0	14	3182	0	1
10823	1	41	11	0	18	4107	0	1
10824	1	42	9	0	14	3182	0	1
10825	1	6	27	0	12	2481	0	1
10826	1	15	32	0	12	2481	0	1
10827	1	13	33	0	10	1980	0	1
10828	1	22	35	0	12	2481	0	1
10829	1	10	28	0	14	3182	0	1
10830	1	36	5	0	28	9422	0	1
10831	1	35	18	0	20	4904	0	1
10832	1	39	2	0	20	4904	0	1
10833	1	37	20	0	26	7708	0	1
10834	1	45	6	0	8	1764	0	1
10835	1	34	16	0	14	3182	0	1
10836	1	33	12	0	28	9422	0	1
10837	1	38	8	0	22	5861	0	1
10838	1	12	31	0	8	1764	0	1
10839	1	19	26	0	18	4107	0	1
10840	1	5	21	0	8	1764	0	1
10841	1	49	3	0	8	1764	0	1
10842	1	25	37	0	8	1764	0	1
10905	1	7	30	0	22	5861	0	1
10906	1	11	22	0	12	2481	0	1
10907	1	2	34	0	18	4107	0	1
10908	1	30	29	0	12	2481	0	1
10909	1	20	38	0	14	3182	0	1
10910	1	17	24	0	28	9422	0	1
10911	1	47	1	0	26	7708	0	1
10912	1	43	7	0	18	4107	0	1
10913	1	26	36	0	12	2481	0	1
10914	1	46	10	0	14	3182	0	1
10915	1	18	25	0	14	3182	0	1
10916	1	31	4	0	12	2481	0	1
10917	1	40	13	0	20	4904	0	1
10918	1	32	15	0	22	5861	0	1
10919	1	16	23	0	10	1980	0	1
10920	1	50	17	0	14	3182	0	1
10921	1	48	19	0	14	3182	0	1
10922	1	41	11	0	18	4107	0	1
10923	1	44	14	0	8	1764	0	1
10924	1	42	9	0	14	3182	0	1
10925	1	6	27	0	12	2481	0	1
10926	1	15	32	0	12	2481	0	1
10927	1	13	33	0	10	1980	0	1
10928	1	22	35	0	12	2481	0	1
10929	1	10	28	0	14	3182	0	1
10930	1	36	5	0	28	9422	0	1
10931	1	35	18	0	20	4904	0	1
10932	1	39	2	0	20	4904	0	1
10933	1	37	20	0	26	7708	0	1
10934	1	34	16	0	14	3182	0	1
10935	1	33	12	0	28	9422	0	1
10936	1	38	8	0	22	5861	0	1
10937	1	45	6	0	8	1764	0	1
10938	1	19	26	0	18	4107	0	1
10939	1	12	31	0	8	1764	0	1
10940	1	5	21	0	8	1764	0	1
10941	1	49	3	0	8	1764	0	1
10942	1	25	37	0	8	1764	0	1
11005	1	11	22	0	12	2481	0	1
11006	1	2	34	0	18	4107	0	1
11007	1	30	29	0	12	2481	0	1
11008	1	18	25	0	16	3822	0	1
11009	1	20	38	0	14	3182	0	1
11010	1	17	24	0	28	9422	0	1
11011	1	47	1	0	26	7708	0	1
11012	1	43	7	0	18	4107	0	1
11013	1	26	36	0	12	2481	0	1
11014	1	46	10	0	14	3182	0	1
11015	1	31	4	0	12	2481	0	1
11016	1	40	13	0	20	4904	0	1
11017	1	32	15	0	22	5861	0	1
11018	1	16	23	0	10	1980	0	1
11019	1	50	17	0	14	3182	0	1
11020	1	48	19	0	14	3182	0	1
11021	1	41	11	0	18	4107	0	1
11022	1	7	30	0	20	4904	0	1
11023	1	42	9	0	14	3182	0	1
11024	1	44	14	0	8	1764	0	1
11025	1	6	27	0	12	2481	0	1
11026	1	15	32	0	12	2481	0	1
11027	1	13	33	0	10	1980	0	1
11028	1	22	35	0	12	2481	0	1
11029	1	10	28	0	14	3182	0	1
11030	1	36	5	0	28	9422	0	1
11031	1	35	18	0	20	4904	0	1
11032	1	39	2	0	20	4904	0	1
11033	1	37	20	0	26	7708	0	1
11034	1	34	16	0	14	3182	0	1
11035	1	33	12	0	28	9422	0	1
11036	1	38	8	0	22	5861	0	1
11037	1	19	26	0	18	4107	0	1
11038	1	45	6	0	8	1764	0	1
11039	1	12	31	0	8	1764	0	1
11040	1	5	21	0	8	1764	0	1
11041	1	49	3	0	8	1764	0	1
11042	1	25	37	0	8	1764	0	1
11105	1	20	38	0	16	3822	0	1
11106	1	18	25	0	16	3822	0	1
11107	1	11	22	0	12	2481	0	1
11108	1	2	34	0	18	4107	0	1
11109	1	30	29	0	12	2481	0	1
11110	1	17	24	0	28	9422	0	1
11111	1	47	1	0	26	7708	0	1
11112	1	43	7	0	18	4107	0	1
11113	1	26	36	0	12	2481	0	1
11114	1	46	10	0	14	3182	0	1
11115	1	31	4	0	12	2481	0	1
11116	1	40	13	0	20	4904	0	1
11117	1	32	15	0	22	5861	0	1
11118	1	16	23	0	10	1980	0	1
11119	1	50	17	0	14	3182	0	1
11120	1	48	19	0	14	3182	0	1
11121	1	41	11	0	18	4107	0	1
11122	1	7	30	0	20	4904	0	1
11123	1	42	9	0	14	3182	0	1
11124	1	6	27	0	12	2481	0	1
11125	1	15	32	0	12	2481	0	1
11126	1	44	14	0	8	1764	0	1
11127	1	13	33	0	10	1980	0	1
11128	1	22	35	0	12	2481	0	1
11129	1	10	28	0	14	3182	0	1
11130	1	36	5	0	28	9422	0	1
11131	1	35	18	0	20	4904	0	1
11132	1	39	2	0	20	4904	0	1
11133	1	37	20	0	26	7708	0	1
11134	1	34	16	0	14	3182	0	1
11135	1	33	12	0	28	9422	0	1
11136	1	38	8	0	22	5861	0	1
11137	1	19	26	0	18	4107	0	1
11138	1	45	6	0	8	1764	0	1
11139	1	12	31	0	8	1764	0	1
11140	1	5	21	0	8	1764	0	1
11141	1	49	3	0	8	1764	0	1
11142	1	25	37	0	8	1764	0	1
11205	1	20	38	0	16	3822	0	1
11206	1	18	25	0	16	3822	0	1
11207	1	11	22	0	12	2481	0	1
11208	1	2	34	0	18	4107	0	1
11209	1	30	29	0	12	2481	0	1
11210	1	17	24	0	28	9422	0	1
11211	1	47	1	0	26	7708	0	1
11212	1	43	7	0	18	4107	0	1
11213	1	26	36	0	12	2481	0	1
11214	1	46	10	0	14	3182	0	1
11215	1	31	4	0	12	2481	0	1
11216	1	40	13	0	20	4904	0	1
11217	1	32	15	0	22	5861	0	1
11218	1	16	23	0	10	1980	0	1
11219	1	50	17	0	14	3182	0	1
11220	1	48	19	0	14	3182	0	1
11221	1	41	11	0	18	4107	0	1
11222	1	7	30	0	20	4904	0	1
11223	1	42	9	0	14	3182	0	1
11224	1	6	27	0	12	2481	0	1
11225	1	15	32	0	12	2481	0	1
11226	1	13	33	0	10	1980	0	1
11227	1	44	14	0	8	1764	0	1
11228	1	22	35	0	12	2481	0	1
11229	1	10	28	0	14	3182	0	1
11230	1	36	5	0	28	9422	0	1
11231	1	35	18	0	20	4904	0	1
11232	1	39	2	0	20	4904	0	1
11233	1	37	20	0	26	7708	0	1
11234	1	34	16	0	14	3182	0	1
11235	1	33	12	0	28	9422	0	1
11236	1	19	26	0	18	4107	0	1
11237	1	45	6	0	8	1764	0	1
11238	1	12	31	0	8	1764	0	1
11239	1	5	21	0	8	1764	0	1
11240	1	49	3	0	8	1764	0	1
11241	1	25	37	0	8	1764	0	1
11242	1	38	8	0	20	4904	0	1
11305	1	4	39	0	12	2481	0	1
11306	1	20	38	0	16	3822	0	1
11307	1	18	25	0	16	3822	0	1
11308	1	11	22	0	12	2481	0	1
11309	1	2	34	0	18	4107	0	1
11310	1	17	24	0	28	9422	0	1
11311	1	30	29	0	12	2481	0	1
11312	1	47	1	0	26	7708	0	1
11313	1	43	7	0	18	4107	0	1
11314	1	26	36	0	12	2481	0	1
11315	1	46	10	0	14	3182	0	1
11316	1	31	4	0	12	2481	0	1
11317	1	40	13	0	20	4904	0	1
11318	1	32	15	0	22	5861	0	1
11319	1	16	23	0	10	1980	0	1
11320	1	50	17	0	14	3182	0	1
11321	1	48	19	0	14	3182	0	1
11322	1	41	11	0	18	4107	0	1
11323	1	7	30	0	20	4904	0	1
11324	1	42	9	0	14	3182	0	1
11325	1	6	27	0	12	2481	0	1
11326	1	15	32	0	12	2481	0	1
11327	1	13	33	0	10	1980	0	1
11328	1	22	35	0	12	2481	0	1
11329	1	10	28	0	14	3182	0	1
11330	1	36	5	0	28	9422	0	1
11331	1	44	14	0	8	1764	0	1
11332	1	35	18	0	20	4904	0	1
11333	1	39	2	0	20	4904	0	1
11334	1	37	20	0	26	7708	0	1
11335	1	34	16	0	14	3182	0	1
11336	1	33	12	0	28	9422	0	1
11337	1	19	26	0	18	4107	0	1
11338	1	45	6	0	8	1764	0	1
11339	1	12	31	0	8	1764	0	1
11340	1	5	21	0	8	1764	0	1
11341	1	49	3	0	8	1764	0	1
11342	1	25	37	0	8	1764	0	1
11343	1	38	8	0	20	4904	0	1
11405	1	4	39	0	12	2481	0	1
11406	1	20	38	0	16	3822	0	1
11407	1	18	25	0	16	3822	0	1
11408	1	11	22	0	12	2481	0	1
11409	1	2	34	0	18	4107	0	1
11410	1	17	24	0	28	9422	0	1
11411	1	30	29	0	12	2481	0	1
11412	1	47	1	0	26	7708	0	1
11413	1	43	7	0	18	4107	0	1
11414	1	26	36	0	12	2481	0	1
11415	1	46	10	0	14	3182	0	1
11416	1	31	4	0	12	2481	0	1
11417	1	40	13	0	20	4904	0	1
11418	1	32	15	0	22	5861	0	1
11419	1	16	23	0	10	1980	0	1
11420	1	50	17	0	14	3182	0	1
11421	1	48	19	0	14	3182	0	1
11422	1	41	11	0	18	4107	0	1
11423	1	7	30	0	20	4904	0	1
11424	1	42	9	0	14	3182	0	1
11425	1	6	27	0	12	2481	0	1
11426	1	15	32	0	12	2481	0	1
11427	1	13	33	0	10	1980	0	1
11428	1	22	35	0	12	2481	0	1
11429	1	10	28	0	14	3182	0	1
11430	1	36	5	0	28	9422	0	1
11431	1	35	18	0	20	4904	0	1
11432	1	39	2	0	20	4904	0	1
11433	1	44	14	0	8	1764	0	1
11434	1	37	20	0	26	7708	0	1
11435	1	34	16	0	14	3182	0	1
11436	1	33	12	0	28	9422	0	1
11437	1	19	26	0	18	4107	0	1
11438	1	45	6	0	8	1764	0	1
11439	1	12	31	0	8	1764	0	1
11440	1	5	21	0	8	1764	0	1
11441	1	38	8	0	20	4904	0	1
11442	1	49	3	0	8	1764	0	1
11443	1	25	37	0	8	1764	0	1
11505	1	4	39	0	12	2481	0	1
11506	1	20	38	0	16	3822	0	1
11507	1	18	25	0	16	3822	0	1
11508	1	11	22	0	12	2481	0	1
11509	1	2	34	0	18	4107	0	1
11510	1	17	24	0	28	9422	0	1
11511	1	30	29	0	12	2481	0	1
11512	1	47	1	0	26	7708	0	1
11513	1	43	7	0	18	4107	0	1
11514	1	26	36	0	12	2481	0	1
11515	1	46	10	0	14	3182	0	1
11516	1	31	4	0	12	2481	0	1
11517	1	40	13	0	20	4904	0	1
11518	1	32	15	0	22	5861	0	1
11519	1	16	23	0	10	1980	0	1
11520	1	50	17	0	14	3182	0	1
11521	1	48	19	0	14	3182	0	1
11522	1	41	11	0	18	4107	0	1
11523	1	7	30	0	20	4904	0	1
11524	1	42	9	0	14	3182	0	1
11525	1	6	27	0	12	2481	0	1
11526	1	15	32	0	12	2481	0	1
11527	1	13	33	0	10	1980	0	1
11528	1	22	35	0	12	2481	0	1
11529	1	10	28	0	14	3182	0	1
11530	1	36	5	0	28	9422	0	1
11531	1	35	18	0	20	4904	0	1
11532	1	39	2	0	20	4904	0	1
11533	1	37	20	0	26	7708	0	1
11534	1	34	16	0	14	3182	0	1
11535	1	44	14	0	8	1764	0	1
11536	1	33	12	0	28	9422	0	1
11537	1	19	26	0	18	4107	0	1
11538	1	45	6	0	8	1764	0	1
11539	1	38	8	0	20	4904	0	1
11540	1	12	31	0	8	1764	0	1
11541	1	5	21	0	8	1764	0	1
11542	1	49	3	0	8	1764	0	1
11543	1	25	37	0	8	1764	0	1
11605	1	4	39	0	12	2481	0	1
11606	1	20	38	0	16	3822	0	1
11607	1	18	25	0	16	3822	0	1
11608	1	11	22	0	12	2481	0	1
11609	1	2	34	0	18	4107	0	1
11610	1	17	24	0	28	9422	0	1
11611	1	30	29	0	12	2481	0	1
11612	1	47	1	0	26	7708	0	1
11613	1	43	7	0	18	4107	0	1
11614	1	26	36	0	12	2481	0	1
11615	1	46	10	0	14	3182	0	1
11616	1	31	4	0	12	2481	0	1
11617	1	40	13	0	20	4904	0	1
11618	1	32	15	0	22	5861	0	1
11619	1	16	23	0	10	1980	0	1
11620	1	50	17	0	14	3182	0	1
11621	1	48	19	0	14	3182	0	1
11622	1	41	11	0	18	4107	0	1
11623	1	7	30	0	20	4904	0	1
11624	1	42	9	0	14	3182	0	1
11625	1	6	27	0	12	2481	0	1
11626	1	15	32	0	12	2481	0	1
11627	1	13	33	0	10	1980	0	1
11628	1	22	35	0	12	2481	0	1
11629	1	10	28	0	14	3182	0	1
11630	1	36	5	0	28	9422	0	1
11631	1	35	18	0	20	4904	0	1
11632	1	39	2	0	20	4904	0	1
11633	1	37	20	0	26	7708	0	1
11634	1	34	16	0	14	3182	0	1
11635	1	33	12	0	28	9422	0	1
11636	1	44	14	0	8	1764	0	1
11637	1	19	26	0	18	4107	0	1
11638	1	38	8	0	20	4904	0	1
11639	1	45	6	0	8	1764	0	1
11640	1	12	31	0	8	1764	0	1
11641	1	5	21	0	8	1764	0	1
11642	1	49	3	0	8	1764	0	1
11643	1	25	37	0	8	1764	0	1
11705	1	4	39	0	12	2481	0	1
11706	1	20	38	0	16	3822	0	1
11707	1	18	25	0	16	3822	0	1
11708	1	13	33	0	12	2481	0	1
11709	1	11	22	0	12	2481	0	1
11710	1	2	34	0	18	4107	0	1
11711	1	17	24	0	28	9422	0	1
11712	1	30	29	0	12	2481	0	1
11713	1	47	1	0	26	7708	0	1
11714	1	43	7	0	18	4107	0	1
11715	1	26	36	0	12	2481	0	1
11716	1	46	10	0	14	3182	0	1
11717	1	31	4	0	12	2481	0	1
11718	1	40	13	0	20	4904	0	1
11719	1	32	15	0	22	5861	0	1
11720	1	16	23	0	10	1980	0	1
11721	1	50	17	0	14	3182	0	1
11722	1	48	19	0	14	3182	0	1
11723	1	41	11	0	18	4107	0	1
11724	1	7	30	0	20	4904	0	1
11725	1	42	9	0	14	3182	0	1
11726	1	6	27	0	12	2481	0	1
11727	1	15	32	0	12	2481	0	1
11728	1	22	35	0	12	2481	0	1
11729	1	10	28	0	14	3182	0	1
11730	1	36	5	0	28	9422	0	1
11731	1	35	18	0	20	4904	0	1
11732	1	39	2	0	20	4904	0	1
11733	1	37	20	0	26	7708	0	1
11734	1	34	16	0	14	3182	0	1
11735	1	33	12	0	28	9422	0	1
11736	1	19	26	0	18	4107	0	1
11737	1	44	14	0	8	1764	0	1
11738	1	38	8	0	20	4904	0	1
11739	1	45	6	0	8	1764	0	1
11740	1	12	31	0	8	1764	0	1
11741	1	5	21	0	8	1764	0	1
11742	1	49	3	0	8	1764	0	1
11743	1	25	37	0	8	1764	0	1
11805	1	20	38	0	16	3822	0	1
11806	1	4	39	0	12	2481	0	1
11807	1	18	25	0	16	3822	0	1
11808	1	13	33	0	12	2481	0	1
11809	1	11	22	0	12	2481	0	1
11810	1	2	34	0	18	4107	0	1
11811	1	17	24	0	28	9422	0	1
11812	1	30	29	0	12	2481	0	1
11813	1	47	1	0	26	7708	0	1
11814	1	43	7	0	18	4107	0	1
11815	1	26	36	0	12	2481	0	1
11816	1	46	10	0	14	3182	0	1
11817	1	31	4	0	12	2481	0	1
11818	1	40	13	0	20	4904	0	1
11819	1	32	15	0	22	5861	0	1
11820	1	16	23	0	10	1980	0	1
11821	1	50	17	0	14	3182	0	1
11822	1	48	19	0	14	3182	0	1
11823	1	41	11	0	18	4107	0	1
11824	1	7	30	0	20	4904	0	1
11825	1	42	9	0	14	3182	0	1
11826	1	6	27	0	12	2481	0	1
11827	1	15	32	0	12	2481	0	1
11828	1	22	35	0	12	2481	0	1
11829	1	10	28	0	14	3182	0	1
11830	1	36	5	0	28	9422	0	1
11831	1	35	18	0	20	4904	0	1
11832	1	39	2	0	20	4904	0	1
11833	1	37	20	0	26	7708	0	1
